set_boundary,num_reps,context,trigger,query,neg,log_likelihood
3,500,beach,a coat,jeans,0,-0.3974969384589876
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a coat,sunglasses,0,-0.006018072325563021
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a coat,jeans,0,-0.3974969384589876
3,500,beach,a bikini,sunglasses,1,-23.025850929940457
3,500,beach,a jacket,jeans,1,-0.3092462503676215
3,500,beach,jeans,jacket,0,-0.0020020026706730793
3,500,beach,shorts,bikini,1,-5.115995809754082
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,a coat,bikini,1,-3.3813947543659757
3,500,beach,a bikini,coat,0,0.0
3,500,beach,a jacket,sunglasses,1,-4.422848629194137
3,500,beach,a jacket,coat,1,-23.025850929940457
3,500,beach,a bikini,jeans,0,-0.016129381929883644
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,sunglasses,jacket,1,-5.521460917862246
3,500,beach,a coat,jacket,0,-0.016129381929883644
3,500,beach,a coat,jeans,1,-1.1147416705979933
3,500,beach,shorts,sunglasses,1,-23.025850929940457
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a jacket,coat,1,-23.025850929940457
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,a bikini,shorts,0,-3.123565645063875
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,jeans,shorts,1,-3.270169119255751
3,500,beach,a coat,shorts,1,-2.5257286443082556
3,500,beach,shorts,coat,0,0.0
3,500,beach,shorts,jeans,1,-4.605170185988091
3,500,beach,a coat,jeans,1,-1.1147416705979933
3,500,beach,a bikini,coat,0,0.0
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,shorts,coat,1,-23.025850929940457
3,500,beach,shorts,sunglasses,1,-23.025850929940457
3,500,beach,a bikini,shorts,0,-3.123565645063875
3,500,beach,jeans,bikini,1,-6.214608098422191
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,sunglasses,jeans,0,-0.057629112836636416
3,500,beach,a bikini,sunglasses,1,-23.025850929940457
3,500,beach,a coat,jacket,0,-0.016129381929883644
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,sunglasses,jeans,1,-2.8824035882469876
3,500,beach,a jacket,jeans,1,-0.3092462503676215
3,500,beach,sunglasses,bikini,1,-23.025850929940457
3,500,beach,a bikini,shorts,0,-3.123565645063875
3,500,beach,a bikini,jeans,1,-4.135166556742356
3,500,beach,jeans,coat,1,-23.025850929940457
3,500,beach,shorts,jacket,1,-6.214608098422191
3,500,beach,a coat,jacket,1,-4.135166556742356
3,500,beach,shorts,jacket,0,-0.0020020026706730793
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a jacket,sunglasses,0,-0.012072581234269249
3,500,beach,jeans,sunglasses,0,0.0
3,500,beach,a coat,shorts,1,-2.5257286443082556
3,500,beach,a jacket,shorts,0,-0.7298111649315367
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,sunglasses,bikini,1,-23.025850929940457
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,sunglasses,coat,0,0.0
3,500,beach,shorts,jeans,1,-4.605170185988091
3,500,beach,a coat,jeans,1,-1.1147416705979933
3,500,beach,shorts,coat,1,-23.025850929940457
3,500,beach,shorts,jeans,1,-4.605170185988091
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,jeans,coat,1,-23.025850929940457
3,500,beach,jeans,jacket,0,-0.0020020026706730793
3,500,beach,jeans,coat,1,-23.025850929940457
3,500,beach,sunglasses,shorts,1,-1.6194882482876019
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,jeans,bikini,1,-6.214608098422191
3,500,beach,jeans,shorts,1,-3.270169119255751
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a jacket,sunglasses,0,-0.012072581234269249
3,500,beach,jeans,shorts,1,-3.270169119255751
3,500,beach,sunglasses,shorts,1,-1.6194882482876019
3,500,beach,a coat,jacket,1,-4.135166556742356
3,500,beach,sunglasses,coat,0,0.0
3,500,beach,a jacket,jeans,1,-0.3092462503676215
3,500,beach,a bikini,jacket,0,0.0
3,500,beach,a jacket,jeans,1,-0.3092462503676215
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a coat,shorts,1,-2.5257286443082556
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,sunglasses,jeans,1,-2.8824035882469876
3,500,beach,a jacket,shorts,1,-0.657780036722654
3,500,beach,a jacket,bikini,1,-2.631089159966082
3,500,beach,shorts,bikini,1,-5.115995809754082
3,500,beach,a jacket,shorts,0,-0.7298111649315367
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a bikini,jeans,0,-0.016129381929883644
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,a coat,bikini,1,-3.3813947543659757
3,500,beach,a coat,bikini,1,-3.3813947543659757
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,shorts,jacket,0,-0.0020020026706730793
3,500,beach,sunglasses,jacket,0,-0.004008021397538822
3,500,beach,a bikini,jeans,0,-0.016129381929883644
3,500,beach,a coat,jacket,1,-4.135166556742356
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a coat,jeans,1,-1.1147416705979933
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,sunglasses,jeans,0,-0.057629112836636416
3,500,beach,a coat,sunglasses,0,-0.006018072325563021
3,500,beach,a jacket,shorts,1,-0.657780036722654
3,500,beach,jeans,bikini,1,-6.214608098422191
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,sunglasses,bikini,1,-23.025850929940457
3,500,beach,a bikini,shorts,0,-3.123565645063875
3,500,beach,jeans,bikini,1,-6.214608098422191
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a jacket,sunglasses,1,-4.422848629194137
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a coat,jeans,0,-0.3974969384589876
3,500,beach,jeans,shorts,1,-3.270169119255751
3,500,beach,a bikini,jeans,1,-4.135166556742356
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a coat,shorts,1,-2.5257286443082556
3,500,beach,jeans,shorts,1,-3.270169119255751
3,500,beach,a coat,jacket,0,-0.016129381929883644
3,500,beach,jeans,coat,0,0.0
3,500,beach,sunglasses,shorts,0,-0.2206466711156225
3,500,beach,jeans,jacket,0,-0.0020020026706730793
3,500,beach,a jacket,bikini,1,-2.631089159966082
3,500,beach,jeans,bikini,1,-6.214608098422191
3,500,beach,sunglasses,jacket,1,-5.521460917862246
3,500,beach,sunglasses,jeans,1,-2.8824035882469876
3,500,beach,a coat,jacket,1,-4.135166556742356
3,500,beach,a coat,jeans,0,-0.3974969384589876
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a coat,jeans,0,-0.3974969384589876
3,500,beach,a jacket,jeans,1,-0.3092462503676215
3,500,beach,jeans,sunglasses,0,0.0
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,a jacket,jeans,1,-0.3092462503676215
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a jacket,jeans,0,-1.324258970200438
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a bikini,sunglasses,1,-23.025850929940457
3,500,beach,a bikini,jeans,1,-4.135166556742356
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a coat,bikini,1,-3.3813947543659757
3,500,beach,a bikini,jacket,0,0.0
3,500,beach,sunglasses,coat,0,0.0
3,500,beach,sunglasses,bikini,1,-23.025850929940457
3,500,beach,sunglasses,jacket,1,-5.521460917862246
3,500,beach,a bikini,jacket,1,-23.025850929940457
3,500,beach,a coat,shorts,1,-2.5257286443082556
3,500,beach,a jacket,coat,1,-23.025850929940457
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,shorts,bikini,1,-5.115995809754082
3,500,beach,a coat,bikini,1,-3.3813947543659757
3,500,beach,a coat,jacket,1,-4.135166556742356
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a coat,jeans,1,-1.1147416705979933
3,500,beach,a jacket,jeans,1,-0.3092462503676215
3,500,beach,shorts,bikini,0,-0.006018072325563021
3,500,beach,jeans,jacket,0,-0.0020020026706730793
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,sunglasses,coat,0,0.0
3,500,beach,a bikini,coat,1,-23.025850929940457
3,500,beach,shorts,sunglasses,0,0.0
3,500,beach,a coat,bikini,1,-3.3813947543659757
3,500,beach,a coat,jeans,1,-1.1147416705979933
3,500,beach,sunglasses,coat,0,0.0
3,500,beach,a bikini,sunglasses,0,0.0
3,500,beach,a coat,sunglasses,0,-0.006018072325563021
3,500,beach,a coat,jacket,1,-4.135166556742356
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,a bikini,shorts,1,-0.044997365930735805
3,500,beach,jeans,coat,0,0.0
3,500,beach,a coat,jeans,0,-0.3974969384589876
3,500,beach,a coat,jeans,1,-1.1147416705979933
3,500,beach,jeans,jacket,0,-0.0020020026706730793
3,500,beach,shorts,jeans,0,-0.01005033585350145
3,500,beach,a coat,jacket,0,-0.016129381929883644
3,500,beach,jeans,sunglasses,0,0.0
3,500,cold,blankets,sink,0,0.0
3,500,cold,blankets,microwave,0,0.0
3,500,cold,a microwave,tea,0,-0.0020020026706730793
3,500,cold,a sink,tea,0,0.0
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a microwave,tea,1,-6.214608098422191
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,tea,microwave,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,blankets,tea,1,-5.115995809754082
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,tea,fridge,0,0.0
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,blankets,microwave,0,0.0
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a fridge,tea,1,-23.025850929940457
3,500,cold,blankets,tea,1,-5.115995809754082
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,a sink,blankets,0,0.0
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a sink,fridge,0,-0.022245608947319737
3,500,cold,a fridge,tea,1,-23.025850929940457
3,500,cold,a fridge,sink,1,-0.6812186096946715
3,500,cold,a sink,fridge,0,-0.022245608947319737
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,a microwave,blankets,1,-23.025850929940457
3,500,cold,blankets,microwave,0,0.0
3,500,cold,a sink,blankets,1,-23.025850929940457
3,500,cold,tea,microwave,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a microwave,blankets,1,-23.025850929940457
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,blankets,tea,1,-5.115995809754082
3,500,cold,a microwave,fridge,0,-0.320205264157341
3,500,cold,a sink,tea,0,0.0
3,500,cold,blankets,sink,0,0.0
3,500,cold,tea,blankets,1,-6.214608098422191
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,a microwave,sink,0,-0.15782408519356722
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a microwave,fridge,1,-1.2946271725940668
3,500,cold,a fridge,sink,1,-0.6812186096946715
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a fridge,blankets,0,0.0
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,tea,blankets,0,-0.0020020026706730793
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,blankets,microwave,0,0.0
3,500,cold,a microwave,sink,0,-0.15782408519356722
3,500,cold,a microwave,tea,0,-0.0020020026706730793
3,500,cold,tea,sink,0,0.0
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a fridge,tea,1,-23.025850929940457
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,tea,sink,0,0.0
3,500,cold,a fridge,blankets,0,0.0
3,500,cold,a fridge,sink,1,-0.6812186096946715
3,500,cold,a microwave,blankets,0,0.0
3,500,cold,tea,fridge,0,0.0
3,500,cold,tea,blankets,1,-6.214608098422191
3,500,cold,tea,microwave,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,blankets,tea,1,-5.115995809754082
3,500,cold,a fridge,microwave,0,-3.170085660698768
3,500,cold,a fridge,tea,0,0.0
3,500,cold,blankets,fridge,0,0.0
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,a sink,blankets,0,0.0
3,500,cold,tea,fridge,0,0.0
3,500,cold,blankets,microwave,0,0.0
3,500,cold,a fridge,tea,0,0.0
3,500,cold,a microwave,blankets,0,0.0
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,tea,sink,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a sink,tea,0,0.0
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,tea,sink,0,0.0
3,500,cold,blankets,fridge,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a fridge,microwave,0,-3.170085660698768
3,500,cold,a fridge,tea,0,0.0
3,500,cold,a microwave,fridge,1,-1.2946271725940668
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,blankets,sink,0,0.0
3,500,cold,a fridge,microwave,0,-3.170085660698768
3,500,cold,blankets,sink,0,0.0
3,500,cold,tea,fridge,0,0.0
3,500,cold,tea,fridge,0,0.0
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,a microwave,tea,0,-0.0020020026706730793
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a microwave,sink,0,-0.15782408519356722
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,a sink,microwave,1,-4.135166556742356
3,500,cold,tea,blankets,1,-6.214608098422191
3,500,cold,a sink,fridge,0,-0.022245608947319737
3,500,cold,a microwave,fridge,0,-0.320205264157341
3,500,cold,a sink,microwave,0,-0.016129381929883644
3,500,cold,a microwave,tea,0,-0.0020020026706730793
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a sink,tea,0,0.0
3,500,cold,tea,blankets,0,-0.0020020026706730793
3,500,cold,tea,fridge,0,0.0
3,500,cold,a microwave,blankets,1,-23.025850929940457
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,blankets,tea,0,-0.006018072325563021
3,500,cold,a fridge,blankets,1,-23.025850929940457
3,500,cold,a fridge,sink,1,-0.6812186096946715
3,500,cold,blankets,fridge,0,0.0
3,500,cold,tea,microwave,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,a microwave,sink,0,-0.15782408519356722
3,500,cold,a sink,tea,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cold,a sink,fridge,1,-3.816712825623821
3,500,cold,a fridge,microwave,1,-0.04290750101127655
3,500,cold,a fridge,sink,1,-0.6812186096946715
3,500,cold,a fridge,microwave,0,-3.170085660698768
3,500,cold,tea,microwave,0,0.0
3,500,cold,blankets,fridge,0,0.0
3,500,cold,a fridge,sink,0,-0.7052197617942145
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,batteries,scissors,1,-23.025850929940457
3,500,cut,scissors,keys,1,-3.649658740960655
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,keys,scissors,1,-23.025850929940457
3,500,cut,keys,batteries,0,-0.05129329438755058
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,keys,batteries,0,-0.05129329438755058
3,500,cut,batteries,keys,0,-0.012072581234269249
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,batteries,keys,0,-0.012072581234269249
3,500,cut,scissors,batteries,0,-0.0020020026706730793
3,500,cut,keys,scissors,1,-23.025850929940457
3,500,cut,batteries,scissors,1,-23.025850929940457
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,scissors,batteries,0,-0.0020020026706730793
3,500,cut,batteries,scissors,1,-23.025850929940457
3,500,cut,batteries,keys,1,-4.422848629194137
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,batteries,keys,0,-0.012072581234269249
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,batteries,scissors,0,0.0
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,batteries,keys,0,-0.012072581234269249
3,500,cut,scissors,keys,1,-3.649658740960655
3,500,cut,scissors,batteries,0,-0.0020020026706730793
3,500,cut,batteries,keys,0,-0.012072581234269249
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,batteries,scissors,1,-23.025850929940457
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,keys,batteries,0,-0.05129329438755058
3,500,cut,keys,scissors,1,-23.025850929940457
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,keys,scissors,1,-23.025850929940457
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,keys,batteries,1,-2.995732273553991
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,cut,keys,scissors,1,-23.025850929940457
3,500,cut,scissors,batteries,0,-0.0020020026706730793
3,500,cut,scissors,keys,1,-3.649658740960655
3,500,cut,scissors,keys,0,-0.026343975339601977
3,500,fridge,milk,meat,0,0.0
3,500,fridge,juice,milk,1,-0.24334625863172918
3,500,fridge,water,milk,0,-0.22564668153232822
3,500,fridge,water,juice,1,-0.6348782724359695
3,500,fridge,water,milk,1,-1.5994875815809322
3,500,fridge,water,milk,1,-1.5994875815809322
3,500,fridge,water,juice,1,-0.6348782724359695
3,500,fridge,water,juice,1,-0.6348782724359695
3,500,fridge,water,juice,1,-0.6348782724359695
3,500,fridge,juice,water,1,0.0
3,500,fridge,water,milk,1,-1.5994875815809322
3,500,fridge,meat,water,1,-2.6036901857779675
3,500,fridge,water,milk,1,-1.5994875815809322
3,500,fridge,water,meat,0,0.0
3,500,fridge,juice,water,1,0.0
3,500,fridge,water,milk,1,-1.5994875815809322
3,500,fridge,water,juice,1,-0.6348782724359695
3,500,fridge,juice,meat,0,0.0
3,500,fridge,water,juice,1,-0.6348782724359695
3,500,fridge,water,milk,1,-1.5994875815809322
