set_boundary,num_reps,context,trigger,query,log_likelihood
3,500,bag,chalk,cash,-0.16251892949777494
3,500,bag,pen,makeup,-2.6310891599660824
3,500,bag,cash,makeup,-0.7592869830644904
3,500,bag,cash,chalk,-0.15315117949417478
3,500,bag,pen,chalk,-0.01005033585350145
3,500,bag,chalk,cash,-0.16251892949777494
3,500,bag,chalk,pen,-2.385966701933097
3,500,bag,cash,chalk,-0.15315117949417478
3,500,bag,chalk,makeup,-0.17912666589743548
3,500,bag,pen,makeup,-2.6310891599660824
3,500,bag,makeup,cash,-0.6462635946610948
3,500,bag,pen,cash,-3.0791138824930413
3,500,bag,pen,chalk,-0.01005033585350145
3,500,bag,pen,chalk,-0.01005033585350145
3,500,bag,cash,makeup,-0.7592869830644904
3,500,bag,pen,chalk,-0.01005033585350145
3,500,bag,chalk,cash,-0.16251892949777494
3,500,bag,cash,pen,-2.05572501506252
3,500,bag,pen,chalk,-0.01005033585350145
3,500,bag,pen,chalk,-0.01005033585350145
3,500,bag,chalk,makeup,-1.8078888511579385
3,500,bag,makeup,cash,-0.6462635946610948
3,500,bag,cash,makeup,-0.7592869830644904
3,500,bag,cash,makeup,-0.7592869830644904
3,500,bag,cash,makeup,-0.7592869830644904
3,500,bag,makeup,pen,-1.8838747581358606
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,sandwiches,water,-1.1647520911726545
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,cakes,sandwiches,-2.45340798272863
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,cakes,water,-3.2188758248681997
3,500,bakery,cakes,water,-3.2188758248681997
3,500,bakery,cakes,sandwiches,-0.08992470752798701
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,water,cakes,-1.783791299578878
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,cakes,sandwiches,-2.45340798272863
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,sandwiches,cakes,-1.5141277326297755
3,500,bakery,sandwiches,cakes,-1.5141277326297755
3,500,bakery,sandwiches,water,-1.1647520911726545
3,500,bakery,cakes,water,-3.2188758248681997
3,500,bakery,water,cakes,-1.783791299578878
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,sandwiches,water,-1.1647520911726545
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,sandwiches,water,-1.1647520911726545
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,cakes,water,-3.2188758248681997
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,water,cakes,-0.1839228381609285
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,cakes,sandwiches,-0.08992470752798701
3,500,bakery,sandwiches,water,-1.1647520911726545
3,500,bakery,cakes,water,-3.2188758248681997
3,500,bakery,cakes,sandwiches,-2.45340798272863
3,500,bakery,sandwiches,cakes,-1.5141277326297755
3,500,bakery,water,sandwiches,-1.1208578976154293
3,500,bakery,water,sandwiches,-0.3945251680698301
3,500,beach,bikini,shorts,-2.3859667019330972
3,500,beach,jeans,sunglasses,0.0
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,shorts,jacket,-23.025850929940457
3,500,beach,shorts,coat,0.0
3,500,beach,sunglasses,jacket,-0.35953617621976464
3,500,beach,bikini,shorts,-2.3859667019330972
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,coat,jacket,-0.1438703704197019
3,500,beach,bikini,jacket,-5.521460917862245
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,shorts,sunglasses,0.0
3,500,beach,sunglasses,shorts,-2.302585092994046
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,sunglasses,bikini,-2.9565115604007097
3,500,beach,jacket,shorts,-0.10536051565782628
3,500,beach,jeans,jacket,-23.025850929940457
3,500,beach,shorts,jeans,-6.2146080984221905
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,sunglasses,jeans,-1.3704210119636004
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,coat,sunglasses,-0.06613980250454507
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,bikini,sunglasses,-0.014098924379501648
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,jeans,jacket,-23.025850929940457
3,500,beach,shorts,bikini,0.0
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,coat,bikini,-3.270169119255751
3,500,beach,bikini,coat,-23.025850929940457
3,500,beach,jacket,sunglasses,-1.1973282616072674
3,500,beach,jacket,coat,-0.1438703704197019
3,500,beach,bikini,jeans,-1.4610179073158271
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,sunglasses,jacket,-0.35953617621976464
3,500,beach,coat,jacket,-0.1438703704197019
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,shorts,sunglasses,0.0
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,jacket,coat,-0.1438703704197019
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,bikini,shorts,-2.3859667019330972
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,jeans,shorts,-0.016129381929883644
3,500,beach,coat,shorts,-0.10536051565782628
3,500,beach,shorts,coat,-23.025850929940457
3,500,beach,shorts,jeans,-0.0020020026706730793
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,bikini,coat,-23.025850929940457
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,shorts,coat,0.0
3,500,beach,shorts,sunglasses,0.0
3,500,beach,bikini,shorts,-2.3859667019330972
3,500,beach,jeans,bikini,-0.006018072325563021
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,sunglasses,jeans,-1.3704210119636004
3,500,beach,bikini,sunglasses,-0.014098924379501648
3,500,beach,coat,jacket,-0.1438703704197019
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,sunglasses,jeans,-0.2930296787783762
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,sunglasses,bikini,-2.9565115604007097
3,500,beach,bikini,shorts,-2.3859667019330972
3,500,beach,bikini,jeans,-0.26396554583446485
3,500,beach,jeans,coat,0.0
3,500,beach,shorts,jacket,0.0
3,500,beach,coat,jacket,-2.0099154790312257
3,500,beach,shorts,jacket,-23.025850929940457
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,jacket,sunglasses,-0.35953617621976464
3,500,beach,jeans,sunglasses,-23.025850929940457
3,500,beach,coat,shorts,-0.10536051565782628
3,500,beach,jacket,shorts,-2.302585092994046
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,sunglasses,bikini,-2.9565115604007097
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,sunglasses,coat,-2.748872195622466
3,500,beach,shorts,jeans,-0.0020020026706730793
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,shorts,coat,0.0
3,500,beach,shorts,jeans,-0.0020020026706730793
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,jeans,coat,0.0
3,500,beach,jeans,jacket,-23.025850929940457
3,500,beach,jeans,coat,0.0
3,500,beach,sunglasses,shorts,-0.10536051565782628
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,jeans,bikini,-0.006018072325563021
3,500,beach,jeans,shorts,-0.016129381929883644
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,jacket,sunglasses,-0.35953617621976464
3,500,beach,jeans,shorts,-0.016129381929883644
3,500,beach,sunglasses,shorts,-0.10536051565782628
3,500,beach,coat,jacket,-2.0099154790312257
3,500,beach,sunglasses,coat,-2.748872195622466
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,bikini,jacket,-5.521460917862245
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,coat,shorts,-0.10536051565782628
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,sunglasses,jeans,-0.2930296787783762
3,500,beach,jacket,shorts,-0.10536051565782628
3,500,beach,jacket,bikini,-3.170085660698769
3,500,beach,shorts,bikini,0.0
3,500,beach,jacket,shorts,-2.302585092994046
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,bikini,jeans,-1.4610179073158271
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,coat,bikini,-3.270169119255751
3,500,beach,coat,bikini,-3.270169119255751
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,shorts,jacket,-23.025850929940457
3,500,beach,sunglasses,jacket,-1.1973282616072674
3,500,beach,bikini,jeans,-1.4610179073158271
3,500,beach,coat,jacket,-2.0099154790312257
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,sunglasses,jeans,-1.3704210119636004
3,500,beach,coat,sunglasses,-0.06613980250454507
3,500,beach,jacket,shorts,-0.10536051565782628
3,500,beach,jeans,bikini,-0.006018072325563021
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,sunglasses,bikini,-2.9565115604007097
3,500,beach,bikini,shorts,-2.3859667019330972
3,500,beach,jeans,bikini,-0.006018072325563021
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,jacket,sunglasses,-1.1973282616072674
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,jeans,shorts,-0.016129381929883644
3,500,beach,bikini,jeans,-0.26396554583446485
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,coat,shorts,-0.10536051565782628
3,500,beach,jeans,shorts,-0.016129381929883644
3,500,beach,coat,jacket,-0.1438703704197019
3,500,beach,jeans,coat,-23.025850929940457
3,500,beach,sunglasses,shorts,-2.302585092994046
3,500,beach,jeans,jacket,-23.025850929940457
3,500,beach,jacket,bikini,-3.170085660698769
3,500,beach,jeans,bikini,-0.006018072325563021
3,500,beach,sunglasses,jacket,-0.35953617621976464
3,500,beach,sunglasses,jeans,-0.2930296787783762
3,500,beach,coat,jacket,-2.0099154790312257
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,jeans,sunglasses,-23.025850929940457
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,jacket,jeans,-1.3704210119636004
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,bikini,sunglasses,-0.014098924379501648
3,500,beach,bikini,jeans,-0.26396554583446485
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,coat,bikini,-3.270169119255751
3,500,beach,bikini,jacket,-5.521460917862245
3,500,beach,sunglasses,coat,-2.748872195622466
3,500,beach,sunglasses,bikini,-2.9565115604007097
3,500,beach,sunglasses,jacket,-0.35953617621976464
3,500,beach,bikini,jacket,-0.004008021397538822
3,500,beach,coat,shorts,-0.10536051565782628
3,500,beach,jacket,coat,-0.1438703704197019
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,shorts,bikini,0.0
3,500,beach,coat,bikini,-3.270169119255751
3,500,beach,coat,jacket,-2.0099154790312257
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,jacket,jeans,-0.2930296787783762
3,500,beach,shorts,bikini,-23.025850929940457
3,500,beach,jeans,jacket,-23.025850929940457
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,sunglasses,coat,-2.748872195622466
3,500,beach,bikini,coat,0.0
3,500,beach,shorts,sunglasses,-23.025850929940457
3,500,beach,coat,bikini,-3.270169119255751
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,sunglasses,coat,-2.748872195622466
3,500,beach,bikini,sunglasses,-4.268697949366878
3,500,beach,coat,sunglasses,-0.06613980250454507
3,500,beach,coat,jacket,-2.0099154790312257
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,bikini,shorts,-0.09651090038084373
3,500,beach,jeans,coat,-23.025850929940457
3,500,beach,coat,jeans,-1.3704210119636004
3,500,beach,coat,jeans,-0.2930296787783762
3,500,beach,jeans,jacket,-23.025850929940457
3,500,beach,shorts,jeans,-6.2146080984221905
3,500,beach,coat,jacket,-0.1438703704197019
3,500,beach,jeans,sunglasses,-23.025850929940457
3,500,cold,blankets,sink,-23.025850929940457
3,500,cold,blankets,microwave,-4.828313737302301
3,500,cold,microwave,tea,-0.012072581234269249
3,500,cold,sink,tea,-0.0020020026706730793
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,microwave,tea,-4.422848629194137
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,tea,microwave,-4.605170185988091
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,blankets,tea,-0.579818495252942
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,tea,fridge,-23.025850929940457
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,blankets,microwave,-4.828313737302301
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,fridge,tea,-6.214608098422191
3,500,cold,blankets,tea,-0.579818495252942
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,sink,blankets,0.0
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,sink,fridge,-0.834710744881732
3,500,cold,fridge,tea,-6.214608098422191
3,500,cold,fridge,sink,-0.8347107448817322
3,500,cold,sink,fridge,-0.834710744881732
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,microwave,blankets,-4.8283137373023015
3,500,cold,blankets,microwave,-4.828313737302301
3,500,cold,sink,blankets,-23.025850929940457
3,500,cold,tea,microwave,-4.605170185988091
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,microwave,blankets,-4.8283137373023015
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,blankets,tea,-0.579818495252942
3,500,cold,microwave,fridge,-2.3859667019330972
3,500,cold,sink,tea,-0.0020020026706730793
3,500,cold,blankets,sink,-23.025850929940457
3,500,cold,tea,blankets,-0.816445396904439
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,microwave,sink,-2.3227878003115654
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,microwave,fridge,-0.09651090038084373
3,500,cold,fridge,sink,-0.8347107448817322
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,fridge,blankets,0.0
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,tea,blankets,-0.583396316600826
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,blankets,microwave,-4.828313737302301
3,500,cold,microwave,sink,-2.3227878003115654
3,500,cold,microwave,tea,-0.012072581234269249
3,500,cold,tea,sink,-23.025850929940457
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,fridge,tea,-6.214608098422191
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,tea,sink,-23.025850929940457
3,500,cold,fridge,blankets,0.0
3,500,cold,fridge,sink,-0.8347107448817322
3,500,cold,microwave,blankets,-0.008032171697264267
3,500,cold,tea,fridge,-23.025850929940457
3,500,cold,tea,blankets,-0.816445396904439
3,500,cold,tea,microwave,-4.605170185988091
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,blankets,tea,-0.579818495252942
3,500,cold,fridge,microwave,-0.09651090038084373
3,500,cold,fridge,tea,-0.0020020026706730793
3,500,cold,blankets,fridge,-23.025850929940457
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,sink,blankets,0.0
3,500,cold,tea,fridge,-23.025850929940457
3,500,cold,blankets,microwave,-4.828313737302301
3,500,cold,fridge,tea,-0.0020020026706730793
3,500,cold,microwave,blankets,-0.008032171697264267
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,tea,sink,-23.025850929940457
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,sink,tea,-0.0020020026706730793
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,tea,sink,-23.025850929940457
3,500,cold,blankets,fridge,-23.025850929940457
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,fridge,microwave,-0.09651090038084373
3,500,cold,fridge,tea,-0.0020020026706730793
3,500,cold,microwave,fridge,-0.09651090038084373
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,blankets,sink,-23.025850929940457
3,500,cold,fridge,microwave,-0.09651090038084373
3,500,cold,blankets,sink,-23.025850929940457
3,500,cold,tea,fridge,-23.025850929940457
3,500,cold,tea,fridge,-23.025850929940457
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,microwave,tea,-0.012072581234269249
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,microwave,sink,-2.3227878003115654
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,sink,microwave,-2.322787800311565
3,500,cold,tea,blankets,-0.816445396904439
3,500,cold,sink,fridge,-0.834710744881732
3,500,cold,microwave,fridge,-2.3859667019330972
3,500,cold,sink,microwave,-0.10314075891951337
3,500,cold,microwave,tea,-0.012072581234269249
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,sink,tea,-0.0020020026706730793
3,500,cold,tea,blankets,-0.583396316600826
3,500,cold,tea,fridge,-23.025850929940457
3,500,cold,microwave,blankets,-4.8283137373023015
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,blankets,tea,-0.8209805520698303
3,500,cold,fridge,blankets,-23.025850929940457
3,500,cold,fridge,sink,-0.8347107448817322
3,500,cold,blankets,fridge,-23.025850929940457
3,500,cold,tea,microwave,-4.605170185988091
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,microwave,sink,-2.3227878003115654
3,500,cold,sink,tea,-0.0020020026706730793
3,500,cold,fridge,sink,-0.569161200778954
3,500,cold,sink,fridge,-0.5691612007789542
3,500,cold,fridge,microwave,-2.385966701933097
3,500,cold,fridge,sink,-0.8347107448817322
3,500,cold,fridge,microwave,-0.09651090038084373
3,500,cold,tea,microwave,-4.605170185988091
3,500,cold,blankets,fridge,-23.025850929940457
3,500,cold,fridge,sink,-0.569161200778954
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,batteries,scissors,-0.5656338602609858
3,500,cut,scissors,keys,-0.6462635946610948
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,keys,scissors,-0.7339691750802004
3,500,cut,keys,batteries,-0.5041810810473222
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,keys,batteries,-0.5041810810473222
3,500,cut,batteries,keys,-0.9467499393588635
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,batteries,keys,-0.9467499393588635
3,500,cut,scissors,batteries,-0.572701027484078
3,500,cut,keys,scissors,-0.7339691750802004
3,500,cut,batteries,scissors,-0.5656338602609858
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,scissors,batteries,-0.572701027484078
3,500,cut,batteries,scissors,-0.5656338602609858
3,500,cut,batteries,keys,-0.491022996469811
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,batteries,keys,-0.9467499393588635
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,batteries,scissors,-0.8393296907380267
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,batteries,keys,-0.9467499393588635
3,500,cut,scissors,keys,-0.6462635946610948
3,500,cut,scissors,batteries,-0.572701027484078
3,500,cut,batteries,keys,-0.9467499393588635
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,batteries,scissors,-0.5656338602609858
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,keys,batteries,-0.5041810810473222
3,500,cut,keys,scissors,-0.7339691750802004
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,keys,scissors,-0.7339691750802004
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,keys,batteries,-0.9263410677276565
3,500,cut,scissors,keys,-0.7423374247507171
3,500,cut,keys,scissors,-0.7339691750802004
3,500,cut,scissors,batteries,-0.572701027484078
3,500,cut,scissors,keys,-0.6462635946610948
3,500,cut,scissors,keys,-0.7423374247507171
3,500,fridge,milk,meat,-23.025850929940457
3,500,fridge,juice,milk,-0.3396773675701613
3,500,fridge,water,milk,-23.025850929940457
3,500,fridge,water,juice,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,water,juice,0.0
3,500,fridge,water,juice,0.0
3,500,fridge,water,juice,0.0
3,500,fridge,juice,water,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,meat,water,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,water,meat,-23.025850929940457
3,500,fridge,juice,water,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,water,juice,0.0
3,500,fridge,juice,meat,-23.025850929940457
3,500,fridge,water,juice,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,juice,meat,-23.025850929940457
3,500,fridge,water,milk,0.0
3,500,fridge,water,juice,0.0
3,500,fridge,water,juice,0.0
3,500,fridge,meat,juice,-1.5606477482646683
3,500,fridge,meat,water,0.0
3,500,fridge,water,meat,-23.025850929940457
3,500,fridge,water,juice,0.0
3,500,fridge,milk,meat,-23.025850929940457
3,500,fridge,water,juice,0.0
3,500,fridge,juice,milk,-0.3396773675701613
3,500,fridge,juice,milk,-0.3396773675701613
3,500,fridge,water,juice,0.0
3,500,fridge,milk,juice,-0.4942963218147801
3,500,fridge,milk,meat,-23.025850929940457
3,500,fridge,meat,juice,-1.5606477482646683
3,500,fridge,juice,water,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,milk,water,0.0
3,500,fridge,juice,milk,-0.3396773675701613
3,500,fridge,milk,juice,-0.4942963218147801
3,500,fridge,milk,water,0.0
3,500,fridge,milk,water,0.0
3,500,fridge,meat,milk,-0.13238918804574562
3,500,fridge,water,milk,0.0
3,500,fridge,meat,milk,-2.0874737133771
3,500,fridge,water,juice,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,meat,juice,-1.5606477482646683
3,500,fridge,water,milk,0.0
3,500,fridge,juice,milk,-0.3396773675701613
3,500,fridge,water,milk,0.0
3,500,fridge,water,milk,0.0
3,500,fridge,juice,meat,-23.025850929940457
3,500,fridge,milk,juice,-0.4942963218147801
3,500,fridge,water,juice,0.0
