NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,context,observed_rows,observed_boundaries,average_log_likelihood,median_log_likelihood,std_log_likelihood,min_log_likelihood,max_log_likelihood
qwen,Qwen,ordering,fridge,21087,99,-1.1163016964305188,-0.3868710061148999,1.4565569451342433,-5.112367073083926,-0.0001257280339295
qwen,Qwen,ordering,gym,21087,99,-1.6937152839197487,-0.740791505834725,2.084355664918307,-9.31259076125902,-9.028442262095178e-05
qwen,Qwen,ordering,hot,21087,99,-1.4318519789411952,-0.1957848245985067,2.1806012660008514,-8.562690645833312,-0.0001911226697598
qwen,Qwen,ordering,mall,21087,99,-2.1238415528757684,-0.2146300961301035,3.3492376619147004,-10.77627935802798,-2.08893956411438e-05
qwen,Qwen,ordering,mask,21087,99,-1.2129342321552898,-0.5759394198788436,1.555027773449022,-6.090375189851588,-0.0022671271074472
qwen,Qwen,ordering,meat,21087,99,-1.552676077269399,-0.757599035317169,1.8712038496794905,-6.376702170281645,-0.0017021702816452
qwen,Qwen,ordering,restaurant,21087,99,-0.6355611600186748,-0.4981345475143752,0.6127286336144069,-3.529750418272619,-0.0297504182726206
qwen,Qwen,ordering,salad,21087,99,-1.3766837430070578,-0.3132616875182228,2.2256464027195495,-9.375084814638964,-8.481463838328968e-05
qwen,Qwen,ordering,science,21087,99,-1.490772949738284,-0.5042939454858788,1.7571469801524469,-7.360010917132648,-0.0006363939698063
qwen,Qwen,ordering,throw,21087,99,-1.4998209736211026,-0.1144394202606308,2.583077009931654,-12.74219042504744,-2.925079311673248e-06
qwen,Qwen,ordering,transport,21087,99,-1.9330402357914707,-0.0604599651965868,2.661008928138798,-9.43172172298663,-1.229094526311684e-05
qwen,Qwen,conjunction,bag,21087,99,-0.9383792549192697,-0.1415635643217869,1.9899481080624466,-23.025850929940457,0.0
qwen,Qwen,conjunction,bakery,21087,99,-1.3727801716273207,-0.4094731295057033,2.233922021299098,-23.025850929940457,0.0
qwen,Qwen,conjunction,beach,21087,99,-0.9213495758653539,-0.4557063245449111,1.1223595071816916,-5.521460917862246,-0.0040080213975388
qwen,Qwen,conjunction,cold,21087,99,-4.117471346070357,-0.0181639706276711,8.286655025880195,-23.025850929940457,0.0
qwen,Qwen,conjunction,cut,21087,99,-1.8712638112763353,-0.0640053299759124,5.24121992176287,-23.025850929940457,0.0
qwen,Qwen,conjunction,fridge,21087,99,-1.2693491898116953,-0.0987159729391577,1.961794118478382,-23.025850929940457,0.0
qwen,Qwen,conjunction,gym,21087,99,-2.073810395230309,-0.95711272639441,3.481308491317687,-23.025850929940457,0.0
qwen,Qwen,conjunction,hot,21087,99,-1.8827371981896728,-0.0222456089473197,4.9230194969663374,-23.025850929940457,0.0
qwen,Qwen,conjunction,mall,21087,99,-4.826711052625558,-0.5905905922348531,8.44154517370419,-23.025850929940457,0.0
qwen,Qwen,conjunction,mask,21087,99,-2.5964014713848087,-0.083381608939051,6.075225808535075,-23.025850929940457,0.0
qwen,Qwen,conjunction,meat,21087,99,-1.7111487517970745,-0.7465479572870606,2.2214303209511876,-23.025850929940457,0.0
qwen,Qwen,conjunction,restaurant,21087,99,-1.7879148150960806,-0.7339691750802004,3.2882205222017284,-23.025850929940457,0.0
qwen,Qwen,conjunction,salad,21087,99,-2.474657715925676,-0.0512932943875505,5.566476801082969,-23.025850929940457,0.0
qwen,Qwen,conjunction,science,21087,99,-2.2642847075835513,-1.272965675812887,3.766323984101322,-23.025850929940457,0.0
qwen,Qwen,conjunction,throw,21087,99,-3.0830778450353002,-0.0100503358535014,6.30227528803939,-23.025850929940457,0.0
qwen,Qwen,conjunction,transport,21087,99,-3.0546421252943285,-0.066139802504545,6.847497204361106,-23.025850929940457,0.0
qwen,Qwen,disjunction,bag,21087,99,-0.866601179871683,-0.0986723579809919,1.7337255230131723,-23.025850929940457,0.0
qwen,Qwen,disjunction,bakery,21087,99,-0.8698455527946755,-0.408536730815761,1.6339112761938621,-23.025850929940457,0.0
qwen,Qwen,disjunction,beach,21087,99,-2.275541787254533,-0.4684348982808668,5.360537749991128,-23.025850929940457,0.0
qwen,Qwen,disjunction,cold,21087,99,-1.754112941318713,-0.4021502178762545,2.5253797923058166,-8.734535467015322,-0.0001609438524793
qwen,Qwen,disjunction,cut,21087,99,-1.2446267204469539,-0.2168934715186701,2.064725458428274,-23.025850929940457,0.0
qwen,Qwen,disjunction,fridge,21087,99,-0.6251915522146182,-0.0939455122619626,1.8385479070930373,-23.025850929940457,0.0
qwen,Qwen,disjunction,gym,21087,99,-1.0251782726246395,-0.197553260677894,1.799200176256432,-11.976524005828104,0.0
qwen,Qwen,disjunction,hot,21087,99,-2.038872346222089,-0.1738955667782009,4.404129357152819,-23.025850929940457,0.0
qwen,Qwen,disjunction,mall,21087,99,-2.190034792581053,-0.0164450520254968,3.5170872237838933,-23.025850929940457,0.0
qwen,Qwen,disjunction,mask,21087,99,-1.2144202897394096,-0.5723881316081234,1.5580331791786453,-6.090375189851588,-0.0022671271074472
qwen,Qwen,disjunction,meat,21087,99,-1.1382197952319286,-0.7879181271988734,1.1595947509071591,-6.376702170281645,0.0
qwen,Qwen,disjunction,restaurant,21087,99,-0.6492076096018333,-0.4948486549244493,0.6462086983797951,-3.848474157385647,-0.0215426155645457
qwen,Qwen,disjunction,salad,21087,99,-1.0783638475858581,-0.3050879074140498,1.5725047347965952,-9.375084814640273,0.0
qwen,Qwen,disjunction,science,21087,99,-1.2245732157022393,-0.3991715296581858,2.490505717496879,-23.025850929940457,0.0
qwen,Qwen,disjunction,throw,21087,99,-0.9364879873806503,-0.1144394202606308,1.8432940888679732,-23.025850929940457,0.0
qwen,Qwen,disjunction,transport,21087,99,-2.0319667815044493,-0.0604599651965868,4.046927902629624,-23.025850929940457,0.0
