NextWordPredictionModelRaw,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
cloze,set,beach,coat,jeans,0.1555,128,8,0.5,16
cloze,set,beach,coat,shorts,0.763,40,8,1.0,5
cloze,set,beach,coat,sunglasses,0.263,24,8,0.0,3
cloze,set,beach,jacket,bikini,0.201,16,8,1.0,2
cloze,set,beach,jacket,coat,0.04674999999999999,24,8,1.0,3
cloze,set,beach,jacket,jeans,0.1555,160,8,0.45,20
cloze,set,beach,jacket,shorts,0.763,40,8,0.6,5
cloze,set,beach,jacket,sunglasses,0.263,32,8,0.5,4
cloze,set,beach,jeans,bikini,0.20099999999999998,40,8,1.0,5
cloze,set,beach,jeans,coat,0.04675,40,8,0.6,5
cloze,set,beach,jeans,jacket,0.13375,48,8,0.0,6
cloze,set,beach,jeans,shorts,0.763,40,8,1.0,5
cloze,set,beach,jeans,sunglasses,0.263,32,8,0.25,4
cloze,set,beach,shorts,bikini,0.201,32,8,0.75,4
cloze,set,beach,shorts,coat,0.04675,32,8,0.75,4
cloze,set,beach,shorts,jacket,0.13375,32,8,0.25,4
cloze,set,beach,shorts,jeans,0.1555,40,8,0.6,5
cloze,set,beach,shorts,sunglasses,0.263,160,8,0.15,20
cloze,set,beach,sunglasses,bikini,0.20099999999999998,40,8,1.0,5
cloze,set,beach,sunglasses,coat,0.04675,40,8,0.0,5
cloze,set,beach,sunglasses,jacket,0.13374999999999998,40,8,0.8,5
cloze,set,beach,sunglasses,jeans,0.1555,48,8,0.5,6
cloze,set,beach,sunglasses,shorts,0.763,32,8,0.5,4
cloze,set,cold,blankets,heater,0.414,16,8,1.0,2
cloze,set,cold,blankets,sink,0.0345,32,8,0.0,4
cloze,set,cold,blankets,tea,0.03825,160,8,0.2,20
cloze,set,cold,heater,blankets,0.63575,144,8,0.8333333333333334,18
cloze,set,cold,heater,sink,0.034499999999999996,40,8,0.0,5
cloze,set,cold,heater,tea,0.03825,128,8,0.125,16
cloze,set,cold,sink,blankets,0.63575,24,8,0.3333333333333333,3
cloze,set,cold,sink,heater,0.414,32,8,1.0,4
cloze,set,cold,sink,tea,0.03825,40,8,0.0,5
cloze,set,cold,tea,blankets,0.63575,40,8,0.6,5
cloze,set,cold,tea,heater,0.414,48,8,0.5,6
cloze,set,cold,tea,sink,0.0345,32,8,0.0,4
cloze,set,cut,batteries,keys,0.083,48,8,0.16666666666666666,6
cloze,set,cut,batteries,nail clippers,0.34225,40,8,0.8,5
cloze,set,cut,batteries,scissors,0.74825,40,8,0.8,5
cloze,set,cut,batteries,stapler,0.034749999999999996,144,8,0.4444444444444444,18
cloze,set,cut,batteries,thumb tacks,0.0705,168,8,0.38095238095238093,21
cloze,set,cut,keys,batteries,0.036000000000000004,32,8,0.25,4
cloze,set,cut,keys,nail clippers,0.34225,40,8,0.8,5
cloze,set,cut,keys,scissors,0.74825,40,8,1.0,5
cloze,set,cut,keys,stapler,0.034749999999999996,40,8,0.2,5
cloze,set,cut,keys,thumb tacks,0.0705,40,8,0.2,5
cloze,set,cut,nail clippers,batteries,0.036,40,8,0.0,5
cloze,set,cut,nail clippers,keys,0.083,128,8,0.3125,16
cloze,set,cut,nail clippers,scissors,0.74825,32,8,1.0,4
cloze,set,cut,nail clippers,stapler,0.034749999999999996,16,8,0.5,2
cloze,set,cut,nail clippers,thumb tacks,0.0705,24,8,0.6666666666666666,3
cloze,set,cut,scissors,batteries,0.036000000000000004,32,8,0.0,4
cloze,set,cut,scissors,keys,0.08299999999999999,160,8,0.15,20
cloze,set,cut,scissors,nail clippers,0.34225,88,8,0.6363636363636364,11
cloze,set,cut,scissors,stapler,0.034749999999999996,48,8,0.16666666666666666,6
cloze,set,cut,scissors,thumb tacks,0.07050000000000001,32,8,0.0,4
cloze,set,cut,stapler,batteries,0.036,40,8,0.0,5
cloze,set,cut,stapler,keys,0.08299999999999999,40,8,0.2,5
cloze,set,cut,stapler,nail clippers,0.34225,48,8,0.6666666666666666,6
cloze,set,cut,stapler,scissors,0.74825,32,8,1.0,4
cloze,set,cut,stapler,thumb tacks,0.0705,136,8,0.11764705882352941,17
cloze,set,cut,thumb tacks,batteries,0.036000000000000004,32,8,0.0,4
cloze,set,cut,thumb tacks,keys,0.083,24,8,0.3333333333333333,3
cloze,set,cut,thumb tacks,nail clippers,0.34225,40,8,0.6,5
cloze,set,cut,thumb tacks,scissors,0.74825,40,8,0.8,5
cloze,set,cut,thumb tacks,stapler,0.034749999999999996,40,8,0.0,5
cloze,set,fridge,juice,ketchup,0.11099999999999999,48,8,0.3333333333333333,6
cloze,set,fridge,juice,meat,0.0,24,8,0.0,3
cloze,set,fridge,juice,milk,0.8140000000000001,120,8,1.0,15
cloze,set,fridge,juice,water,0.8807499999999999,48,8,1.0,6
cloze,set,fridge,juice,yogurt,0.0815,40,8,0.0,5
cloze,set,fridge,ketchup,juice,0.8685,40,8,1.0,5
cloze,set,fridge,ketchup,meat,0.0,32,8,0.0,4
cloze,set,fridge,ketchup,milk,0.8140000000000001,40,8,1.0,5
cloze,set,fridge,ketchup,water,0.88075,16,8,1.0,2
cloze,set,fridge,ketchup,yogurt,0.0815,144,8,0.2222222222222222,18
cloze,set,fridge,meat,juice,0.8685,40,8,1.0,5
cloze,set,fridge,meat,ketchup,0.111,144,8,0.16666666666666666,18
cloze,set,fridge,meat,milk,0.8140000000000001,24,8,0.6666666666666666,3
cloze,set,fridge,meat,water,0.88075,16,8,1.0,2
cloze,set,fridge,meat,yogurt,0.0815,128,8,0.625,16
cloze,set,fridge,milk,juice,0.8685,40,8,1.0,5
cloze,set,fridge,milk,ketchup,0.11099999999999999,40,8,0.0,5
cloze,set,fridge,milk,meat,0.0,48,8,0.0,6
cloze,set,fridge,milk,water,0.8807499999999999,48,8,0.8333333333333334,6
cloze,set,fridge,milk,yogurt,0.0815,40,8,0.2,5
cloze,set,fridge,water,juice,0.8684999999999999,176,8,1.0,22
cloze,set,fridge,water,ketchup,0.111,32,8,0.0,4
cloze,set,fridge,water,meat,0.0,24,8,0.0,3
cloze,set,fridge,water,milk,0.814,144,8,0.9444444444444444,18
cloze,set,fridge,water,yogurt,0.0815,40,8,0.0,5
cloze,set,fridge,yogurt,juice,0.8685,40,8,1.0,5
cloze,set,fridge,yogurt,ketchup,0.11099999999999999,40,8,0.2,5
cloze,set,fridge,yogurt,meat,0.0,40,8,0.4,5
cloze,set,fridge,yogurt,milk,0.8140000000000001,32,8,0.75,4
cloze,set,fridge,yogurt,water,0.88075,16,8,1.0,2
cloze,set,gym,basketball,lacrosse,0.3685,120,8,0.9333333333333333,15
cloze,set,gym,basketball,meditation,0.0485,16,8,0.0,2
cloze,set,gym,basketball,softball,0.29625,160,8,0.9,20
cloze,set,gym,basketball,swimming,0.248,40,8,0.4,5
cloze,set,gym,lacrosse,basketball,0.7015,32,8,1.0,4
cloze,set,gym,lacrosse,meditation,0.0485,16,8,0.0,2
cloze,set,gym,lacrosse,softball,0.29625,24,8,1.0,3
cloze,set,gym,lacrosse,swimming,0.248,24,8,0.3333333333333333,3
cloze,set,gym,meditation,basketball,0.7015,32,8,0.75,4
cloze,set,gym,meditation,lacrosse,0.3685,32,8,1.0,4
cloze,set,gym,meditation,softball,0.29625,32,8,1.0,4
cloze,set,gym,meditation,swimming,0.248,152,8,0.7894736842105263,19
cloze,set,gym,softball,basketball,0.7014999999999999,48,8,1.0,6
cloze,set,gym,softball,lacrosse,0.3685,152,8,0.9473684210526315,19
cloze,set,gym,softball,meditation,0.0485,40,8,0.6,5
cloze,set,gym,softball,swimming,0.248,40,8,0.8,5
cloze,set,gym,swimming,basketball,0.7015,40,8,1.0,5
cloze,set,gym,swimming,lacrosse,0.3685,32,8,1.0,4
cloze,set,gym,swimming,meditation,0.0485,40,8,0.0,5
cloze,set,gym,swimming,softball,0.29625,32,8,0.75,4
cloze,set,hot,blankets,couch,0.0,96,8,0.0,12
cloze,set,hot,blankets,fan,0.60325,40,8,0.2,5
cloze,set,hot,blankets,heater,0.03075,32,8,0.75,4
cloze,set,hot,blankets,pool,0.22725,40,8,0.0,5
cloze,set,hot,blankets,shower,0.11599999999999999,40,8,0.2,5
cloze,set,hot,couch,blankets,0.00225,40,8,0.2,5
cloze,set,hot,couch,fan,0.60325,24,8,0.0,3
cloze,set,hot,couch,heater,0.03075,24,8,0.0,3
cloze,set,hot,couch,pool,0.22724999999999998,48,8,0.5,6
cloze,set,hot,couch,shower,0.11599999999999999,16,8,1.0,2
cloze,set,hot,fan,blankets,0.0022500000000000003,32,8,0.0,4
cloze,set,hot,fan,couch,0.0,32,8,0.0,4
cloze,set,hot,fan,heater,0.03075,48,8,0.16666666666666666,6
cloze,set,hot,fan,pool,0.22725,160,8,0.55,20
cloze,set,hot,fan,shower,0.11599999999999999,160,8,0.05,20
cloze,set,hot,heater,blankets,0.0022500000000000003,104,8,0.23076923076923078,13
cloze,set,hot,heater,couch,0.0,160,8,0.0,20
cloze,set,hot,heater,fan,0.60325,40,8,1.0,5
cloze,set,hot,heater,pool,0.22725,32,8,0.25,4
cloze,set,hot,heater,shower,0.11599999999999999,40,8,0.0,5
cloze,set,hot,pool,blankets,0.00225,40,8,0.4,5
cloze,set,hot,pool,couch,0.0,32,8,0.0,4
cloze,set,hot,pool,fan,0.60325,32,8,0.25,4
cloze,set,hot,pool,heater,0.03075,32,8,0.0,4
cloze,set,hot,pool,shower,0.116,152,8,0.2631578947368421,19
cloze,set,hot,shower,blankets,0.0022500000000000003,32,8,0.0,4
cloze,set,hot,shower,couch,0.0,48,8,0.0,6
cloze,set,hot,shower,fan,0.60325,40,8,0.8,5
cloze,set,hot,shower,heater,0.03075,48,8,0.3333333333333333,6
cloze,set,hot,shower,pool,0.22725,40,8,1.0,5
cloze,set,mask,bandana,candy,0.0325,32,8,0.0,4
cloze,set,mask,bandana,handkerchief,0.29525,104,8,0.6153846153846154,13
cloze,set,mask,bandana,napkins,0.17775,96,8,0.16666666666666666,12
cloze,set,mask,bandana,wallet,0.0,40,8,0.4,5
cloze,set,mask,candy,bandana,0.56925,40,8,0.8,5
cloze,set,mask,candy,handkerchief,0.29525,48,8,0.6666666666666666,6
cloze,set,mask,candy,napkins,0.17775000000000002,32,8,0.5,4
cloze,set,mask,candy,wallet,0.0,160,8,0.2,20
cloze,set,mask,handkerchief,bandana,0.5692499999999999,24,8,1.0,3
cloze,set,mask,handkerchief,candy,0.0325,48,8,0.0,6
cloze,set,mask,handkerchief,napkins,0.17775000000000002,160,8,0.3,20
cloze,set,mask,handkerchief,wallet,0.0,40,8,0.0,5
cloze,set,mask,napkins,bandana,0.56925,40,8,1.0,5
cloze,set,mask,napkins,candy,0.0325,40,8,0.2,5
cloze,set,mask,napkins,handkerchief,0.29525,40,8,0.6,5
cloze,set,mask,napkins,wallet,0.0,32,8,0.0,4
cloze,set,mask,wallet,bandana,0.56925,40,8,0.8,5
cloze,set,mask,wallet,candy,0.0325,40,8,0.2,5
cloze,set,mask,wallet,handkerchief,0.29525,40,8,0.6,5
cloze,set,mask,wallet,napkins,0.17775,48,8,0.5,6
cloze,set,meat,chicken,crab,0.12775,136,8,0.7647058823529411,17
cloze,set,meat,chicken,mushrooms,0.0375,40,8,0.2,5
cloze,set,meat,chicken,tofu,0.088,40,8,0.0,5
cloze,set,meat,chicken,turkey,0.3005,168,8,0.9523809523809523,21
cloze,set,meat,crab,chicken,0.75225,40,8,1.0,5
cloze,set,meat,crab,mushrooms,0.0375,24,8,0.0,3
cloze,set,meat,crab,tofu,0.08800000000000001,24,8,0.6666666666666666,3
cloze,set,meat,crab,turkey,0.3005,40,8,1.0,5
cloze,set,meat,mushrooms,chicken,0.75225,48,8,1.0,6
cloze,set,meat,mushrooms,crab,0.12775,40,8,1.0,5
cloze,set,meat,mushrooms,tofu,0.088,152,8,0.5263157894736842,19
cloze,set,meat,mushrooms,turkey,0.3005,48,8,1.0,6
cloze,set,meat,tofu,chicken,0.75225,32,8,1.0,4
cloze,set,meat,tofu,crab,0.12775,40,8,0.8,5
cloze,set,meat,tofu,mushrooms,0.0375,40,8,0.0,5
cloze,set,meat,tofu,turkey,0.3005,40,8,1.0,5
cloze,set,meat,turkey,chicken,0.75225,32,8,1.0,4
cloze,set,meat,turkey,crab,0.12775,104,8,0.7692307692307693,13
cloze,set,meat,turkey,mushrooms,0.0375,32,8,0.0,4
cloze,set,meat,turkey,tofu,0.08800000000000001,48,8,0.16666666666666666,6
cloze,set,restaurant,cake,cocktails,0.744,32,8,1.0,4
cloze,set,restaurant,cake,salad,0.041999999999999996,40,8,0.6,5
cloze,set,restaurant,cake,soda,0.529,40,8,0.8,5
cloze,set,restaurant,cake,soup,0.082,144,8,0.3888888888888889,18
cloze,set,restaurant,cake,vodka,0.55375,48,8,1.0,6
cloze,set,restaurant,cocktails,cake,0.0615,40,8,0.6,5
cloze,set,restaurant,cocktails,salad,0.042,32,8,0.0,4
cloze,set,restaurant,cocktails,soda,0.529,152,8,0.42105263157894735,19
cloze,set,restaurant,cocktails,soup,0.082,16,8,0.0,2
cloze,set,restaurant,cocktails,vodka,0.5537500000000001,112,8,0.5,14
cloze,set,restaurant,salad,cake,0.0615,160,8,0.55,20
cloze,set,restaurant,salad,cocktails,0.744,32,8,0.75,4
cloze,set,restaurant,salad,soda,0.529,40,8,0.6,5
cloze,set,restaurant,salad,soup,0.08199999999999999,160,8,0.7,20
cloze,set,restaurant,salad,vodka,0.55375,40,8,1.0,5
cloze,set,restaurant,soda,cake,0.0615,24,8,0.0,3
cloze,set,restaurant,soda,cocktails,0.7440000000000001,24,8,1.0,3
cloze,set,restaurant,soda,salad,0.041999999999999996,40,8,0.0,5
cloze,set,restaurant,soda,soup,0.082,16,8,0.0,2
cloze,set,restaurant,soda,vodka,0.55375,40,8,1.0,5
cloze,set,restaurant,soup,cake,0.0615,24,8,0.3333333333333333,3
cloze,set,restaurant,soup,cocktails,0.7440000000000001,48,8,1.0,6
cloze,set,restaurant,soup,salad,0.042,48,8,0.5,6
cloze,set,restaurant,soup,soda,0.529,48,8,0.8333333333333334,6
cloze,set,restaurant,soup,vodka,0.55375,32,8,1.0,4
cloze,set,restaurant,vodka,cake,0.0615,40,8,0.0,5
cloze,set,restaurant,vodka,cocktails,0.7440000000000001,24,8,1.0,3
cloze,set,restaurant,vodka,salad,0.042,16,8,0.0,2
cloze,set,restaurant,vodka,soda,0.529,152,8,0.3157894736842105,19
cloze,set,restaurant,vodka,soup,0.08199999999999999,40,8,0.0,5
cloze,set,salad,chips,cigarettes,0.0105,48,8,0.16666666666666666,6
cloze,set,salad,chips,dressing,0.398,40,8,0.4,5
cloze,set,salad,chips,lettuce,0.727,48,8,1.0,6
cloze,set,salad,chips,meat,0.07725,168,8,0.2857142857142857,21
cloze,set,salad,cigarettes,chips,0.04475,128,8,0.4375,16
cloze,set,salad,cigarettes,dressing,0.398,32,8,1.0,4
cloze,set,salad,cigarettes,lettuce,0.727,32,8,0.75,4
cloze,set,salad,cigarettes,meat,0.07725,152,8,0.5789473684210527,19
cloze,set,salad,dressing,chips,0.04475,16,8,0.0,2
cloze,set,salad,dressing,cigarettes,0.010499999999999999,40,8,0.0,5
cloze,set,salad,dressing,lettuce,0.727,24,8,1.0,3
cloze,set,salad,dressing,meat,0.07725,24,8,0.3333333333333333,3
cloze,set,salad,lettuce,chips,0.04475,16,8,0.0,2
cloze,set,salad,lettuce,cigarettes,0.0105,48,8,0.0,6
cloze,set,salad,lettuce,dressing,0.39799999999999996,144,8,0.6111111111111112,18
cloze,set,salad,lettuce,meat,0.07725,32,8,0.75,4
cloze,set,salad,meat,chips,0.04475,16,8,0.0,2
cloze,set,salad,meat,cigarettes,0.010499999999999999,40,8,0.0,5
cloze,set,salad,meat,dressing,0.39799999999999996,24,8,0.0,3
cloze,set,salad,meat,lettuce,0.727,48,8,1.0,6
cloze,set,science,art,geology,0.41825,32,8,1.0,4
cloze,set,science,art,math,0.075,160,8,0.7,20
cloze,set,science,art,philosophy,0.0335,144,8,0.6111111111111112,18
cloze,set,science,art,physics,0.6769999999999999,40,8,1.0,5
cloze,set,science,art,zoology,0.24825,40,8,0.8,5
cloze,set,science,geology,art,0.01825,40,8,0.6,5
cloze,set,science,geology,math,0.075,48,8,0.8333333333333334,6
cloze,set,science,geology,philosophy,0.0335,24,8,0.6666666666666666,3
cloze,set,science,geology,physics,0.677,32,8,1.0,4
cloze,set,science,geology,zoology,0.24825000000000003,104,8,1.0,13
cloze,set,science,math,art,0.01825,16,8,0.5,2
cloze,set,science,math,geology,0.41825,32,8,0.75,4
cloze,set,science,math,philosophy,0.0335,40,8,0.4,5
cloze,set,science,math,physics,0.677,32,8,0.5,4
cloze,set,science,math,zoology,0.24825,40,8,0.8,5
cloze,set,science,philosophy,art,0.01825,40,8,1.0,5
cloze,set,science,philosophy,geology,0.41825,40,8,0.8,5
cloze,set,science,philosophy,math,0.075,128,8,0.6875,16
cloze,set,science,philosophy,physics,0.677,32,8,1.0,4
cloze,set,science,philosophy,zoology,0.24825,48,8,0.8333333333333334,6
cloze,set,science,physics,art,0.01825,40,8,0.4,5
cloze,set,science,physics,geology,0.41825,168,8,0.8571428571428571,21
cloze,set,science,physics,math,0.075,24,8,0.3333333333333333,3
cloze,set,science,physics,philosophy,0.0335,24,8,0.3333333333333333,3
cloze,set,science,physics,zoology,0.24825,160,8,0.65,20
cloze,set,science,zoology,art,0.01825,24,8,0.6666666666666666,3
cloze,set,science,zoology,geology,0.41825,32,8,0.75,4
cloze,set,science,zoology,math,0.075,40,8,0.4,5
cloze,set,science,zoology,philosophy,0.0335,48,8,0.6666666666666666,6
cloze,set,science,zoology,physics,0.677,32,8,1.0,4
cloze,set,throw,beach ball,boomerang,0.208,152,8,0.631578947368421,19
cloze,set,throw,beach ball,football,0.77675,40,8,1.0,5
cloze,set,throw,beach ball,lawnmower,0.0645,24,8,0.0,3
cloze,set,throw,beach ball,tires,0.08574999999999999,48,8,0.0,6
cloze,set,throw,boomerang,beach ball,0.312,32,8,0.75,4
cloze,set,throw,boomerang,football,0.77675,32,8,1.0,4
cloze,set,throw,boomerang,lawnmower,0.0645,40,8,0.0,5
cloze,set,throw,boomerang,tires,0.08575,40,8,0.0,5
cloze,set,throw,football,beach ball,0.312,128,8,0.875,16
cloze,set,throw,football,boomerang,0.20800000000000002,168,8,0.6190476190476191,21
cloze,set,throw,football,lawnmower,0.0645,24,8,0.0,3
cloze,set,throw,football,tires,0.08574999999999999,24,8,0.0,3
cloze,set,throw,lawnmower,beach ball,0.312,16,8,1.0,2
cloze,set,throw,lawnmower,boomerang,0.20800000000000002,40,8,0.8,5
cloze,set,throw,lawnmower,football,0.77675,40,8,1.0,5
cloze,set,throw,lawnmower,tires,0.08574999999999999,104,8,0.07692307692307693,13
cloze,set,throw,tires,beach ball,0.312,40,8,0.6,5
cloze,set,throw,tires,boomerang,0.208,32,8,1.0,4
cloze,set,throw,tires,football,0.77675,40,8,0.8,5
cloze,set,throw,tires,lawnmower,0.0645,40,8,0.8,5
cloze,set,transport,car,chairs,0.031,40,8,0.0,5
cloze,set,transport,car,hammer,0.01975,40,8,0.2,5
cloze,set,transport,car,lawnmower,0.03925,32,8,0.25,4
cloze,set,transport,chairs,car,0.6865,24,8,1.0,3
cloze,set,transport,chairs,hammer,0.01975,32,8,0.0,4
cloze,set,transport,chairs,lawnmower,0.03925,176,8,0.09090909090909091,22
cloze,set,transport,hammer,car,0.6865,40,8,0.6,5
cloze,set,transport,hammer,chairs,0.030999999999999996,120,8,0.06666666666666667,15
cloze,set,transport,hammer,lawnmower,0.03925,144,8,0.5555555555555556,18
cloze,set,transport,lawnmower,car,0.6865,48,8,1.0,6
cloze,set,transport,lawnmower,chairs,0.031,40,8,0.2,5
cloze,set,transport,lawnmower,hammer,0.01975,32,8,0.25,4
cloze,ordering,bag,chalk,crayons,0.834,6,1,1.0,6
cloze,ordering,bag,chalk,headphones,0.152,5,1,0.2,5
cloze,ordering,bag,chalk,makeup,0.48200000000000004,5,1,0.2,5
cloze,ordering,bag,chalk,pen,0.9040000000000001,5,1,1.0,5
cloze,ordering,bag,crayons,chalk,0.166,18,1,0.8888888888888888,18
cloze,ordering,bag,crayons,headphones,0.024,4,1,0.25,4
cloze,ordering,bag,crayons,makeup,0.146,5,1,0.0,5
cloze,ordering,bag,crayons,pen,0.624,4,1,1.0,4
cloze,ordering,bag,headphones,chalk,0.8480000000000001,5,1,0.4,5
cloze,ordering,bag,headphones,crayons,0.976,3,1,1.0,3
cloze,ordering,bag,headphones,makeup,0.822,19,1,0.21052631578947367,19
cloze,ordering,bag,headphones,pen,0.9879999999999999,5,1,1.0,5
cloze,ordering,bag,makeup,chalk,0.518,2,1,1.0,2
cloze,ordering,bag,makeup,crayons,0.854,2,1,1.0,2
cloze,ordering,bag,makeup,headphones,0.178,4,1,0.0,4
cloze,ordering,bag,makeup,pen,0.908,3,1,1.0,3
cloze,ordering,bag,pen,chalk,0.096,21,1,0.8571428571428571,21
cloze,ordering,bag,pen,crayons,0.376,17,1,0.8823529411764706,17
cloze,ordering,bag,pen,headphones,0.012,5,1,0.0,5
cloze,ordering,bag,pen,makeup,0.09200000000000001,6,1,0.16666666666666666,6
cloze,ordering,bakery,cakes,ice cream,0.168,19,1,0.8421052631578947,19
cloze,ordering,bakery,cakes,muffins,0.23599999999999996,18,1,0.8888888888888888,18
cloze,ordering,bakery,cakes,pretzels,0.06,6,1,0.5,6
cloze,ordering,bakery,cakes,sandwiches,0.066,5,1,0.4,5
cloze,ordering,bakery,cakes,water,0.024,5,1,0.0,5
cloze,ordering,bakery,ice cream,cakes,0.8320000000000001,5,1,1.0,5
cloze,ordering,bakery,ice cream,muffins,0.57,17,1,0.5882352941176471,17
cloze,ordering,bakery,ice cream,pretzels,0.188,2,1,0.5,2
cloze,ordering,bakery,ice cream,sandwiches,0.162,4,1,0.25,4
cloze,ordering,bakery,ice cream,water,0.078,6,1,0.16666666666666666,6
cloze,ordering,bakery,muffins,cakes,0.764,5,1,1.0,5
cloze,ordering,bakery,muffins,ice cream,0.43,2,1,1.0,2
cloze,ordering,bakery,muffins,pretzels,0.156,5,1,0.4,5
cloze,ordering,bakery,muffins,sandwiches,0.124,2,1,0.0,2
cloze,ordering,bakery,muffins,water,0.07,5,1,0.0,5
cloze,ordering,bakery,pretzels,cakes,0.9399999999999998,5,1,1.0,5
cloze,ordering,bakery,pretzels,ice cream,0.812,5,1,1.0,5
cloze,ordering,bakery,pretzels,muffins,0.844,3,1,1.0,3
cloze,ordering,bakery,pretzels,sandwiches,0.4699999999999999,5,1,0.4,5
cloze,ordering,bakery,pretzels,water,0.3,4,1,0.0,4
cloze,ordering,bakery,sandwiches,cakes,0.934,3,1,1.0,3
cloze,ordering,bakery,sandwiches,ice cream,0.8379999999999999,5,1,1.0,5
cloze,ordering,bakery,sandwiches,muffins,0.876,3,1,0.6666666666666666,3
cloze,ordering,bakery,sandwiches,pretzels,0.53,20,1,0.55,20
cloze,ordering,bakery,sandwiches,water,0.338,5,1,0.0,5
cloze,ordering,bakery,water,cakes,0.976,3,1,0.6666666666666666,3
cloze,ordering,bakery,water,ice cream,0.922,6,1,0.6666666666666666,6
cloze,ordering,bakery,water,muffins,0.93,6,1,0.5,6
cloze,ordering,bakery,water,pretzels,0.7,13,1,0.5384615384615384,13
cloze,ordering,bakery,water,sandwiches,0.662,21,1,0.42857142857142855,21
cloze,ordering,beach,bikini,coat,0.19600000000000004,3,1,0.3333333333333333,3
cloze,ordering,beach,bikini,jacket,0.46,4,1,0.25,4
cloze,ordering,beach,bikini,jeans,0.462,6,1,0.5,6
