set_boundary,num_reps,context,trigger,query,neg,log_likelihood,negation_probability,probability_query_observed
3,500,bag,headphones,chalk,0,-1.8838747581358604,0.848,0.15200000000000002
3,500,bag,chalk,pen,1,-0.09431067947124129,0.91,0.91
3,500,bag,chalk,makeup,0,-0.657780036722654,0.482,0.518
3,500,bag,pen,makeup,0,-0.10536051565782628,0.1,0.9
3,500,bag,makeup,headphones,0,-0.19601488392595706,0.178,0.8220000000000001
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,headphones,pen,1,-0.01005033585350145,0.99,0.99
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,pen,makeup,0,-0.10536051565782628,0.1,0.9
3,500,bag,makeup,chalk,1,-0.657780036722654,0.518,0.518
3,500,bag,pen,headphones,0,-0.012072581234269249,0.012,0.988
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,chalk,headphones,0,-0.164874643190234,0.152,0.848
3,500,bag,chalk,pen,1,-0.09431067947124129,0.91,0.91
3,500,bag,chalk,headphones,0,-0.164874643190234,0.152,0.848
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,chalk,makeup,0,-0.657780036722654,0.482,0.518
3,500,bag,chalk,headphones,0,-0.164874643190234,0.152,0.848
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,chalk,pen,1,-0.09431067947124129,0.91,0.91
3,500,bag,headphones,pen,1,-0.01005033585350145,0.99,0.99
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,pen,makeup,0,-0.10536051565782628,0.1,0.9
3,500,bag,headphones,pen,1,-0.01005033585350145,0.99,0.99
3,500,bag,headphones,makeup,1,-0.1960148839259572,0.822,0.822
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,chalk,headphones,0,-0.164874643190234,0.152,0.848
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,headphones,chalk,1,-0.164874643190234,0.848,0.848
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,makeup,headphones,0,-0.19601488392595706,0.178,0.8220000000000001
3,500,bag,headphones,makeup,1,-0.1960148839259572,0.822,0.822
3,500,bag,makeup,pen,1,-0.09211528890780563,0.912,0.912
3,500,bag,chalk,makeup,0,-0.657780036722654,0.482,0.518
3,500,bag,makeup,chalk,1,-0.657780036722654,0.518,0.518
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,makeup,headphones,0,-0.19601488392595706,0.178,0.8220000000000001
3,500,bag,pen,chalk,0,-0.10536051565782628,0.1,0.9
3,500,bag,chalk,pen,1,-0.09431067947124129,0.91,0.91
3,500,bag,chalk,makeup,0,-0.657780036722654,0.482,0.518
3,500,bag,headphones,chalk,0,-1.8838747581358604,0.848,0.15200000000000002
3,500,bag,pen,chalk,1,-2.3025850929940455,0.1,0.1
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,makeup,headphones,0,-0.19601488392595706,0.178,0.8220000000000001
3,500,bag,pen,headphones,0,-0.012072581234269249,0.012,0.988
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bakery,ice cream,muffins,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,pretzels,muffins,1,-0.1672359193759138,0.846,0.846
3,500,bakery,ice cream,muffins,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,muffins,pretzels,1,-1.8578992717326,0.156,0.156
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,muffins,pretzels,1,-1.8578992717326,0.156,0.156
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,ice cream,muffins,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,water,muffins,1,-0.07257069283483537,0.93,0.93
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,water,muffins,1,-0.07257069283483537,0.93,0.93
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,muffins,ice cream,1,-0.843970070294529,0.43,0.43
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,pretzels,muffins,1,-0.1672359193759138,0.846,0.846
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,muffins,pretzels,0,-0.16960278438617998,0.156,0.844
3,500,bakery,ice cream,water,1,-2.551046452292545,0.078,0.078
3,500,bakery,ice cream,muffins,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,ice cream,muffins,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,water,ice cream,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,bakery,ice cream,muffins,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,water,muffins,0,-2.659260036932779,0.93,0.06999999999999995
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,pretzels,muffins,1,-0.1672359193759138,0.846,0.846
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,muffins,pretzels,0,-0.16960278438617998,0.156,0.844
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,ice cream,pretzels,1,-1.6607312068216509,0.19,0.19
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,water,muffins,1,-0.07257069283483537,0.93,0.93
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,water,muffins,0,-2.659260036932779,0.93,0.06999999999999995
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,ice cream,muffins,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,ice cream,muffins,1,-0.5586162876023392,0.572,0.572
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,muffins,ice cream,1,-0.843970070294529,0.43,0.43
3,500,bakery,water,muffins,0,-2.659260036932779,0.93,0.06999999999999995
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,ice cream,pretzels,0,-0.21072103131565253,0.19,0.81
3,500,bakery,water,ice cream,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,muffins,pretzels,0,-0.16960278438617998,0.156,0.844
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,bikini,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,bikini,jeans,1,-0.7721903879003982,0.462,0.462
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jacket,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,jacket,0,-0.6161861394238168,0.46,0.54
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jacket,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,shorts,bikini,1,-2.4304184645039304,0.088,0.088
3,500,beach,jacket,bikini,1,-0.6161861394238168,0.54,0.54
3,500,beach,bikini,jeans,0,-0.6198967188203526,0.462,0.538
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,shorts,jacket,0,-0.08992470752798701,0.086,0.914
3,500,beach,bikini,jeans,0,-0.6198967188203526,0.462,0.538
3,500,beach,jacket,bikini,1,-0.6161861394238168,0.54,0.54
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,shorts,bikini,0,-0.09211528890780563,0.088,0.912
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,shorts,jeans,0,-0.07904320734045284,0.076,0.924
3,500,beach,shorts,bikini,1,-2.4304184645039304,0.088,0.088
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,bikini,jeans,1,-0.7721903879003982,0.462,0.462
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,bikini,jacket,0,-0.6161861394238168,0.46,0.54
3,500,beach,bikini,jacket,1,-0.7765287894989963,0.46,0.46
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,shorts,bikini,1,-2.4304184645039304,0.088,0.088
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,jeans,0,-0.6198967188203526,0.462,0.538
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,shorts,jeans,0,-0.07904320734045284,0.076,0.924
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,bikini,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,shorts,jacket,0,-0.08992470752798701,0.086,0.914
3,500,beach,bikini,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,jacket,0,-0.6161861394238168,0.46,0.54
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,shorts,jeans,1,-2.5770219386958058,0.076,0.076
3,500,beach,shorts,jeans,1,-2.5770219386958058,0.076,0.076
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,shorts,jacket,0,-0.08992470752798701,0.086,0.914
3,500,beach,shorts,jacket,1,-2.4534079827286295,0.086,0.086
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,shorts,jeans,1,-2.5770219386958058,0.076,0.076
3,500,beach,bikini,shorts,1,-0.08121005542554317,0.922,0.922
3,500,beach,bikini,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,beach,bikini,jeans,1,-0.7721903879003982,0.462,0.462
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,tea,heater,1,-0.0704224642965458,0.932,0.932
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,tea,heater,1,-0.0704224642965458,0.932,0.932
3,500,cold,heater,tea,1,-2.6310891599660815,0.072,0.072
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,tea,heater,1,-0.0704224642965458,0.932,0.932
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,tea,heater,0,-2.688247573806031,0.932,0.06799999999999995
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,tea,heater,0,-2.688247573806031,0.932,0.06799999999999995
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,heater,tea,0,-0.07472354619593642,0.072,0.928
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,tea,heater,0,-2.688247573806031,0.932,0.06799999999999995
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,heater,tea,1,-2.6310891599660815,0.072,0.072
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,yogurt,meat,0,0.0,0.0,1.0
3,500,fridge,yogurt,meat,1,-23.025850929940457,0.0,0.0
3,500,fridge,juice,water,1,-0.5041810810473222,0.604,0.604
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,ketchup,meat,0,0.0,0.0,1.0
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,milk,water,0,-1.1270117631898078,0.676,0.32399999999999995
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,ketchup,juice,1,-0.020202707317519466,0.98,0.98
3,500,fridge,milk,meat,0,0.0,0.0,1.0
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,ketchup,juice,1,-0.020202707317519466,0.98,0.98
3,500,fridge,juice,water,1,-0.5041810810473222,0.604,0.604
3,500,fridge,yogurt,ketchup,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,milk,water,1,-0.3915622029391729,0.676,0.676
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,yogurt,milk,1,-0.03252319170556006,0.968,0.968
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,yogurt,juice,1,-0.01816397062767118,0.982,0.982
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,juice,yogurt,0,-0.020202707317519466,0.02,0.98
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,yogurt,juice,1,-0.01816397062767118,0.982,0.982
3,500,fridge,meat,juice,1,0.0,1.0,1.0
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,juice,meat,0,0.0,0.0,1.0
3,500,fridge,milk,ketchup,0,-0.03252319170556006,0.032,0.968
3,500,fridge,yogurt,milk,1,-0.03252319170556006,0.968,0.968
3,500,fridge,milk,juice,1,-0.40646560844174784,0.666,0.666
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,milk,ketchup,0,-0.03252319170556006,0.032,0.968
3,500,fridge,water,ketchup,0,-0.020202707317519466,0.02,0.98
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,juice,ketchup,0,-0.024292692569044587,0.024,0.976
3,500,fridge,ketchup,yogurt,1,-0.843970070294529,0.43,0.43
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,ketchup,yogurt,1,-0.843970070294529,0.43,0.43
3,500,fridge,water,yogurt,0,-0.01816397062767118,0.018,0.982
3,500,fridge,yogurt,meat,0,0.0,0.0,1.0
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,yogurt,meat,0,0.0,0.0,1.0
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,meat,0,0.0,0.0,1.0
3,500,fridge,milk,juice,1,-0.40646560844174784,0.666,0.666
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,yogurt,juice,1,-0.01816397062767118,0.982,0.982
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,meat,juice,1,0.0,1.0,1.0
3,500,fridge,milk,meat,0,0.0,0.0,1.0
3,500,fridge,milk,yogurt,0,-0.03252319170556006,0.032,0.968
3,500,fridge,milk,juice,1,-0.40646560844174784,0.666,0.666
3,500,fridge,juice,yogurt,0,-0.020202707317519466,0.02,0.98
3,500,fridge,ketchup,water,1,-0.016129381929883644,0.984,0.984
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,ketchup,milk,1,-0.028399474521698,0.972,0.972
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,meat,milk,1,0.0,1.0,1.0
3,500,fridge,meat,juice,1,0.0,1.0,1.0
3,500,fridge,milk,ketchup,0,-0.03252319170556006,0.032,0.968
3,500,fridge,water,ketchup,0,-0.020202707317519466,0.02,0.98
3,500,fridge,meat,milk,1,0.0,1.0,1.0
3,500,fridge,juice,yogurt,0,-0.020202707317519466,0.02,0.98
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,milk,1,-0.8722738464573807,0.418,0.418
3,500,fridge,juice,water,1,-0.5041810810473222,0.604,0.604
3,500,fridge,yogurt,water,1,-0.016129381929883644,0.984,0.984
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,water,yogurt,0,-0.01816397062767118,0.018,0.982
3,500,fridge,juice,ketchup,1,-3.7297014486341915,0.024,0.024
3,500,fridge,yogurt,ketchup,0,-0.8486320834003401,0.572,0.42800000000000005
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,milk,water,1,-0.3915622029391729,0.676,0.676
3,500,fridge,water,ketchup,0,-0.020202707317519466,0.02,0.98
3,500,fridge,ketchup,juice,1,-0.020202707317519466,0.98,0.98
3,500,fridge,water,juice,1,-0.6124892775424907,0.542,0.542
3,500,fridge,ketchup,milk,1,-0.028399474521698,0.972,0.972
3,500,fridge,meat,yogurt,0,-23.025850929940457,1.0,0.0
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,juice,milk,1,-0.8675005677047231,0.42,0.42
3,500,fridge,meat,yogurt,0,-23.025850929940457,1.0,0.0
3,500,fridge,milk,yogurt,0,-0.03252319170556006,0.032,0.968
3,500,fridge,milk,meat,0,0.0,0.0,1.0
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,ketchup,meat,0,0.0,0.0,1.0
3,500,fridge,water,ketchup,0,-0.020202707317519466,0.02,0.98
