NextWordPredictionModelRaw,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
frequency,set,bakery,pretzels,sandwiches,0.0002,50,10,0.4,5
frequency,set,bakery,pretzels,water,0.2354,40,10,0.0,4
frequency,set,bakery,sandwiches,cakes,0.004600000000000001,30,10,1.0,3
frequency,set,bakery,sandwiches,ice cream,0.004,50,10,1.0,5
frequency,set,bakery,sandwiches,muffins,0.0,30,10,0.6666666666666666,3
frequency,set,bakery,sandwiches,pretzels,0.0,200,10,0.55,20
frequency,set,bakery,sandwiches,water,0.2354,50,10,0.0,5
frequency,set,bakery,water,cakes,0.004600000000000001,30,10,0.6666666666666666,3
frequency,set,bakery,water,ice cream,0.004,60,10,0.6666666666666666,6
frequency,set,bakery,water,muffins,0.0,60,10,0.5,6
frequency,set,bakery,water,pretzels,0.0,130,10,0.5384615384615384,13
frequency,set,bakery,water,sandwiches,0.0002,210,10,0.42857142857142855,21
frequency,set,beach,bikini,coat,0.0242,30,10,0.3333333333333333,3
frequency,set,beach,bikini,jacket,0.0106,40,10,0.25,4
frequency,set,beach,bikini,jeans,0.0136,60,10,0.5,6
frequency,set,beach,bikini,shorts,0.0058,200,10,0.7,20
frequency,set,beach,bikini,sunglasses,0.001,180,10,0.16666666666666666,18
frequency,set,beach,coat,bikini,0.0,60,10,1.0,6
frequency,set,beach,coat,jacket,0.0106,110,10,0.5454545454545454,11
frequency,set,beach,coat,jeans,0.013600000000000001,160,10,0.5,16
frequency,set,beach,coat,shorts,0.0058,50,10,1.0,5
frequency,set,beach,coat,sunglasses,0.001,30,10,0.0,3
frequency,set,beach,jacket,bikini,0.0,20,10,1.0,2
frequency,set,beach,jacket,coat,0.0242,30,10,1.0,3
frequency,set,beach,jacket,jeans,0.013600000000000001,200,10,0.45,20
frequency,set,beach,jacket,shorts,0.0058,50,10,0.6,5
frequency,set,beach,jacket,sunglasses,0.001,40,10,0.5,4
frequency,set,beach,jeans,bikini,0.0,50,10,1.0,5
frequency,set,beach,jeans,coat,0.0242,50,10,0.6,5
frequency,set,beach,jeans,jacket,0.0106,60,10,0.0,6
frequency,set,beach,jeans,shorts,0.0058,50,10,1.0,5
frequency,set,beach,jeans,sunglasses,0.001,40,10,0.25,4
frequency,set,beach,shorts,bikini,0.0,40,10,0.75,4
frequency,set,beach,shorts,coat,0.0242,40,10,0.75,4
frequency,set,beach,shorts,jacket,0.0106,40,10,0.25,4
frequency,set,beach,shorts,jeans,0.013600000000000001,50,10,0.6,5
frequency,set,beach,shorts,sunglasses,0.001,200,10,0.15,20
frequency,set,beach,sunglasses,bikini,0.0,50,10,1.0,5
frequency,set,beach,sunglasses,coat,0.0242,50,10,0.0,5
frequency,set,beach,sunglasses,jacket,0.0106,50,10,0.8,5
frequency,set,beach,sunglasses,jeans,0.0136,60,10,0.5,6
frequency,set,beach,sunglasses,shorts,0.0058000000000000005,40,10,0.5,4
frequency,set,cold,blankets,heater,0.0016,20,10,1.0,2
frequency,set,cold,blankets,sink,0.0076,40,10,0.0,4
frequency,set,cold,blankets,tea,0.022399999999999996,200,10,0.2,20
frequency,set,cold,heater,blankets,0.0036,180,10,0.8333333333333334,18
frequency,set,cold,heater,sink,0.0076,50,10,0.0,5
frequency,set,cold,heater,tea,0.0224,160,10,0.125,16
frequency,set,cold,sink,blankets,0.0036,30,10,0.3333333333333333,3
frequency,set,cold,sink,heater,0.0016,40,10,1.0,4
frequency,set,cold,sink,tea,0.022399999999999996,50,10,0.0,5
frequency,set,cold,tea,blankets,0.0036,50,10,0.6,5
frequency,set,cold,tea,heater,0.0016,60,10,0.5,6
frequency,set,cold,tea,sink,0.0076,40,10,0.0,4
frequency,set,cut,batteries,keys,0.0088,60,10,0.16666666666666666,6
frequency,set,cut,batteries,nail clippers,0.0,50,10,0.8,5
frequency,set,cut,batteries,scissors,0.0018,50,10,0.8,5
frequency,set,cut,batteries,stapler,0.0,180,10,0.4444444444444444,18
frequency,set,cut,batteries,thumb tacks,0.0,210,10,0.38095238095238093,21
frequency,set,cut,keys,batteries,0.0036000000000000003,40,10,0.25,4
frequency,set,cut,keys,nail clippers,0.0,50,10,0.8,5
frequency,set,cut,keys,scissors,0.0018,50,10,1.0,5
frequency,set,cut,keys,stapler,0.0,50,10,0.2,5
frequency,set,cut,keys,thumb tacks,0.0,50,10,0.2,5
frequency,set,cut,nail clippers,batteries,0.0036,50,10,0.0,5
frequency,set,cut,nail clippers,keys,0.008799999999999999,160,10,0.3125,16
frequency,set,cut,nail clippers,scissors,0.0018000000000000002,40,10,1.0,4
frequency,set,cut,nail clippers,stapler,0.0,20,10,0.5,2
frequency,set,cut,nail clippers,thumb tacks,0.0,30,10,0.6666666666666666,3
frequency,set,cut,scissors,batteries,0.0036000000000000003,40,10,0.0,4
frequency,set,cut,scissors,keys,0.0088,200,10,0.15,20
frequency,set,cut,scissors,nail clippers,0.0,110,10,0.6363636363636364,11
frequency,set,cut,scissors,stapler,0.0,60,10,0.16666666666666666,6
frequency,set,cut,scissors,thumb tacks,0.0,40,10,0.0,4
frequency,set,cut,stapler,batteries,0.0036,50,10,0.0,5
frequency,set,cut,stapler,keys,0.0088,50,10,0.2,5
frequency,set,cut,stapler,nail clippers,0.0,60,10,0.6666666666666666,6
frequency,set,cut,stapler,scissors,0.0018000000000000002,40,10,1.0,4
frequency,set,cut,stapler,thumb tacks,0.0,170,10,0.11764705882352941,17
frequency,set,cut,thumb tacks,batteries,0.0036000000000000003,40,10,0.0,4
frequency,set,cut,thumb tacks,keys,0.0088,30,10,0.3333333333333333,3
frequency,set,cut,thumb tacks,nail clippers,0.0,50,10,0.6,5
frequency,set,cut,thumb tacks,scissors,0.0018,50,10,0.8,5
frequency,set,cut,thumb tacks,stapler,0.0,50,10,0.0,5
frequency,set,fridge,juice,ketchup,0.0,60,10,0.3333333333333333,6
frequency,set,fridge,juice,meat,0.0214,30,10,0.0,3
frequency,set,fridge,juice,milk,0.0292,150,10,1.0,15
frequency,set,fridge,juice,water,0.2354,60,10,1.0,6
frequency,set,fridge,juice,yogurt,0.0,50,10,0.0,5
frequency,set,fridge,ketchup,juice,0.013999999999999999,50,10,1.0,5
frequency,set,fridge,ketchup,meat,0.0214,40,10,0.0,4
frequency,set,fridge,ketchup,milk,0.0292,50,10,1.0,5
frequency,set,fridge,ketchup,water,0.2354,20,10,1.0,2
frequency,set,fridge,ketchup,yogurt,0.0,180,10,0.2222222222222222,18
frequency,set,fridge,meat,juice,0.013999999999999999,50,10,1.0,5
frequency,set,fridge,meat,ketchup,0.0,180,10,0.16666666666666666,18
frequency,set,fridge,meat,milk,0.0292,30,10,0.6666666666666666,3
frequency,set,fridge,meat,water,0.2354,20,10,1.0,2
frequency,set,fridge,meat,yogurt,0.0,160,10,0.625,16
frequency,set,fridge,milk,juice,0.013999999999999999,50,10,1.0,5
frequency,set,fridge,milk,ketchup,0.0,50,10,0.0,5
frequency,set,fridge,milk,meat,0.0214,60,10,0.0,6
frequency,set,fridge,milk,water,0.2354,60,10,0.8333333333333334,6
frequency,set,fridge,milk,yogurt,0.0,50,10,0.2,5
frequency,set,fridge,water,juice,0.014,220,10,1.0,22
frequency,set,fridge,water,ketchup,0.0,40,10,0.0,4
frequency,set,fridge,water,meat,0.0214,30,10,0.0,3
frequency,set,fridge,water,milk,0.0292,180,10,0.9444444444444444,18
frequency,set,fridge,water,yogurt,0.0,50,10,0.0,5
frequency,set,fridge,yogurt,juice,0.013999999999999999,50,10,1.0,5
frequency,set,fridge,yogurt,ketchup,0.0,50,10,0.2,5
frequency,set,fridge,yogurt,meat,0.021400000000000002,50,10,0.4,5
frequency,set,fridge,yogurt,milk,0.029199999999999997,40,10,0.75,4
frequency,set,fridge,yogurt,water,0.2354,20,10,1.0,2
frequency,set,gym,basketball,lacrosse,0.0,150,10,0.9333333333333333,15
frequency,set,gym,basketball,meditation,0.0082,20,10,0.0,2
frequency,set,gym,basketball,softball,0.0,200,10,0.9,20
frequency,set,gym,basketball,swimming,0.0086,50,10,0.4,5
frequency,set,gym,lacrosse,basketball,0.0108,40,10,1.0,4
frequency,set,gym,lacrosse,meditation,0.0082,20,10,0.0,2
frequency,set,gym,lacrosse,softball,0.0,30,10,1.0,3
frequency,set,gym,lacrosse,swimming,0.0086,30,10,0.3333333333333333,3
frequency,set,gym,meditation,basketball,0.0108,40,10,0.75,4
frequency,set,gym,meditation,lacrosse,0.0,40,10,1.0,4
frequency,set,gym,meditation,softball,0.0,40,10,1.0,4
frequency,set,gym,meditation,swimming,0.0086,190,10,0.7894736842105263,19
frequency,set,gym,softball,basketball,0.0108,60,10,1.0,6
frequency,set,gym,softball,lacrosse,0.0,190,10,0.9473684210526315,19
frequency,set,gym,softball,meditation,0.008199999999999999,50,10,0.6,5
frequency,set,gym,softball,swimming,0.0086,50,10,0.8,5
frequency,set,gym,swimming,basketball,0.0108,50,10,1.0,5
frequency,set,gym,swimming,lacrosse,0.0,40,10,1.0,4
frequency,set,gym,swimming,meditation,0.008199999999999999,50,10,0.0,5
frequency,set,gym,swimming,softball,0.0,40,10,0.75,4
frequency,set,hot,blankets,couch,0.0018,120,10,0.0,12
frequency,set,hot,blankets,fan,0.0054,50,10,0.2,5
frequency,set,hot,blankets,heater,0.0016,40,10,0.75,4
frequency,set,hot,blankets,pool,0.019799999999999998,50,10,0.0,5
frequency,set,hot,blankets,shower,0.0074,50,10,0.2,5
frequency,set,hot,couch,blankets,0.0036,50,10,0.2,5
frequency,set,hot,couch,fan,0.0054,30,10,0.0,3
frequency,set,hot,couch,heater,0.0016,30,10,0.0,3
frequency,set,hot,couch,pool,0.019799999999999998,60,10,0.5,6
frequency,set,hot,couch,shower,0.0073999999999999995,20,10,1.0,2
frequency,set,hot,fan,blankets,0.0036000000000000003,40,10,0.0,4
frequency,set,hot,fan,couch,0.0018000000000000002,40,10,0.0,4
frequency,set,hot,fan,heater,0.0016,60,10,0.16666666666666666,6
frequency,set,hot,fan,pool,0.019799999999999998,200,10,0.55,20
frequency,set,hot,fan,shower,0.0074,200,10,0.05,20
frequency,set,hot,heater,blankets,0.0036000000000000003,130,10,0.23076923076923078,13
frequency,set,hot,heater,couch,0.0018,200,10,0.0,20
frequency,set,hot,heater,fan,0.0054,50,10,1.0,5
frequency,set,hot,heater,pool,0.0198,40,10,0.25,4
frequency,set,hot,heater,shower,0.0074,50,10,0.0,5
frequency,set,hot,pool,blankets,0.0036,50,10,0.4,5
frequency,set,hot,pool,couch,0.0018000000000000002,40,10,0.0,4
frequency,set,hot,pool,fan,0.0054,40,10,0.25,4
frequency,set,hot,pool,heater,0.0016,40,10,0.0,4
frequency,set,hot,pool,shower,0.0074,190,10,0.2631578947368421,19
frequency,set,hot,shower,blankets,0.0036000000000000003,40,10,0.0,4
frequency,set,hot,shower,couch,0.0018,60,10,0.0,6
frequency,set,hot,shower,fan,0.0054,50,10,0.8,5
frequency,set,hot,shower,heater,0.0016,60,10,0.3333333333333333,6
frequency,set,hot,shower,pool,0.019799999999999998,50,10,1.0,5
frequency,set,mask,bandana,candy,0.0032,40,10,0.0,4
frequency,set,mask,bandana,handkerchief,0.0034000000000000002,130,10,0.6153846153846154,13
frequency,set,mask,bandana,napkins,0.0006000000000000001,120,10,0.16666666666666666,12
frequency,set,mask,bandana,wallet,0.0,50,10,0.4,5
frequency,set,mask,candy,bandana,0.0,50,10,0.8,5
frequency,set,mask,candy,handkerchief,0.0034000000000000002,60,10,0.6666666666666666,6
frequency,set,mask,candy,napkins,0.0006000000000000001,40,10,0.5,4
frequency,set,mask,candy,wallet,0.0,200,10,0.2,20
frequency,set,mask,handkerchief,bandana,0.0,30,10,1.0,3
frequency,set,mask,handkerchief,candy,0.0032,60,10,0.0,6
frequency,set,mask,handkerchief,napkins,0.0006,200,10,0.3,20
frequency,set,mask,handkerchief,wallet,0.0,50,10,0.0,5
frequency,set,mask,napkins,bandana,0.0,50,10,1.0,5
frequency,set,mask,napkins,candy,0.0032,50,10,0.2,5
frequency,set,mask,napkins,handkerchief,0.0034000000000000002,50,10,0.6,5
frequency,set,mask,napkins,wallet,0.0,40,10,0.0,4
frequency,set,mask,wallet,bandana,0.0,50,10,0.8,5
frequency,set,mask,wallet,candy,0.0032,50,10,0.2,5
frequency,set,mask,wallet,handkerchief,0.0034000000000000002,50,10,0.6,5
frequency,set,mask,wallet,napkins,0.0006000000000000001,60,10,0.5,6
frequency,set,meat,chicken,crab,0.0016,170,10,0.7647058823529411,17
frequency,set,meat,chicken,mushrooms,0.0024,50,10,0.2,5
frequency,set,meat,chicken,tofu,0.0,50,10,0.0,5
frequency,set,meat,chicken,turkey,0.0148,210,10,0.9523809523809523,21
frequency,set,meat,crab,chicken,0.0152,50,10,1.0,5
frequency,set,meat,crab,mushrooms,0.0024000000000000002,30,10,0.0,3
frequency,set,meat,crab,tofu,0.0,30,10,0.6666666666666666,3
frequency,set,meat,crab,turkey,0.0148,50,10,1.0,5
frequency,set,meat,mushrooms,chicken,0.0152,60,10,1.0,6
frequency,set,meat,mushrooms,crab,0.0016,50,10,1.0,5
frequency,set,meat,mushrooms,tofu,0.0,190,10,0.5263157894736842,19
frequency,set,meat,mushrooms,turkey,0.0148,60,10,1.0,6
frequency,set,meat,tofu,chicken,0.0152,40,10,1.0,4
frequency,set,meat,tofu,crab,0.0016,50,10,0.8,5
frequency,set,meat,tofu,mushrooms,0.0024,50,10,0.0,5
frequency,set,meat,tofu,turkey,0.0148,50,10,1.0,5
frequency,set,meat,turkey,chicken,0.0152,40,10,1.0,4
frequency,set,meat,turkey,crab,0.0016,130,10,0.7692307692307693,13
frequency,set,meat,turkey,mushrooms,0.0024000000000000002,40,10,0.0,4
frequency,set,meat,turkey,tofu,0.0,60,10,0.16666666666666666,6
frequency,set,restaurant,cake,cocktails,0.0,40,10,1.0,4
frequency,set,restaurant,cake,salad,0.0046,50,10,0.6,5
frequency,set,restaurant,cake,soda,0.0042,50,10,0.8,5
frequency,set,restaurant,cake,soup,0.006400000000000001,180,10,0.3888888888888889,18
frequency,set,restaurant,cake,vodka,0.0,60,10,1.0,6
frequency,set,restaurant,cocktails,cake,0.005,50,10,0.6,5
frequency,set,restaurant,cocktails,salad,0.0046,40,10,0.0,4
frequency,set,restaurant,cocktails,soda,0.004200000000000001,190,10,0.42105263157894735,19
frequency,set,restaurant,cocktails,soup,0.0064,20,10,0.0,2
frequency,set,restaurant,cocktails,vodka,0.0,140,10,0.5,14
frequency,set,restaurant,salad,cake,0.005,200,10,0.55,20
frequency,set,restaurant,salad,cocktails,0.0,40,10,0.75,4
frequency,set,restaurant,salad,soda,0.0042,50,10,0.6,5
frequency,set,restaurant,salad,soup,0.0064,200,10,0.7,20
frequency,set,restaurant,salad,vodka,0.0,50,10,1.0,5
frequency,set,restaurant,soda,cake,0.005,30,10,0.0,3
frequency,set,restaurant,soda,cocktails,0.0,30,10,1.0,3
frequency,set,restaurant,soda,salad,0.0046,50,10,0.0,5
frequency,set,restaurant,soda,soup,0.0064,20,10,0.0,2
frequency,set,restaurant,soda,vodka,0.0,50,10,1.0,5
frequency,set,restaurant,soup,cake,0.005,30,10,0.3333333333333333,3
frequency,set,restaurant,soup,cocktails,0.0,60,10,1.0,6
frequency,set,restaurant,soup,salad,0.004600000000000001,60,10,0.5,6
frequency,set,restaurant,soup,soda,0.0042,60,10,0.8333333333333334,6
frequency,set,restaurant,soup,vodka,0.0,40,10,1.0,4
frequency,set,restaurant,vodka,cake,0.005,50,10,0.0,5
frequency,set,restaurant,vodka,cocktails,0.0,30,10,1.0,3
frequency,set,restaurant,vodka,salad,0.0046,20,10,0.0,2
frequency,set,restaurant,vodka,soda,0.004200000000000001,190,10,0.3157894736842105,19
frequency,set,restaurant,vodka,soup,0.0064,50,10,0.0,5
frequency,set,salad,chips,cigarettes,0.011000000000000001,60,10,0.16666666666666666,6
frequency,set,salad,chips,dressing,0.0126,50,10,0.4,5
frequency,set,salad,chips,lettuce,0.0014,60,10,1.0,6
frequency,set,salad,chips,meat,0.0214,210,10,0.2857142857142857,21
frequency,set,salad,cigarettes,chips,0.0018000000000000002,160,10,0.4375,16
frequency,set,salad,cigarettes,dressing,0.0126,40,10,1.0,4
frequency,set,salad,cigarettes,lettuce,0.0014,40,10,0.75,4
frequency,set,salad,cigarettes,meat,0.0214,190,10,0.5789473684210527,19
frequency,set,salad,dressing,chips,0.0018000000000000002,20,10,0.0,2
frequency,set,salad,dressing,cigarettes,0.011000000000000001,50,10,0.0,5
frequency,set,salad,dressing,lettuce,0.0014,30,10,1.0,3
frequency,set,salad,dressing,meat,0.0214,30,10,0.3333333333333333,3
frequency,set,salad,lettuce,chips,0.0018000000000000002,20,10,0.0,2
frequency,set,salad,lettuce,cigarettes,0.011000000000000001,60,10,0.0,6
frequency,set,salad,lettuce,dressing,0.012599999999999998,180,10,0.6111111111111112,18
frequency,set,salad,lettuce,meat,0.0214,40,10,0.75,4
frequency,set,salad,meat,chips,0.0018000000000000002,20,10,0.0,2
frequency,set,salad,meat,cigarettes,0.011000000000000001,50,10,0.0,5
frequency,set,salad,meat,dressing,0.0126,30,10,0.0,3
frequency,set,salad,meat,lettuce,0.0014,60,10,1.0,6
frequency,set,science,art,geology,0.0102,40,10,1.0,4
frequency,set,science,art,math,0.0064,200,10,0.7,20
frequency,set,science,art,philosophy,0.0578,180,10,0.6111111111111112,18
frequency,set,science,art,physics,0.023399999999999997,50,10,1.0,5
frequency,set,science,art,zoology,0.0016,50,10,0.8,5
frequency,set,science,geology,art,0.1508,50,10,0.6,5
frequency,set,science,geology,math,0.0064,60,10,0.8333333333333334,6
frequency,set,science,geology,philosophy,0.0578,30,10,0.6666666666666666,3
frequency,set,science,geology,physics,0.023399999999999997,40,10,1.0,4
frequency,set,science,geology,zoology,0.0016,130,10,1.0,13
frequency,set,science,math,art,0.1508,20,10,0.5,2
frequency,set,science,math,geology,0.0102,40,10,0.75,4
frequency,set,science,math,philosophy,0.057800000000000004,50,10,0.4,5
frequency,set,science,math,physics,0.023399999999999997,40,10,0.5,4
frequency,set,science,math,zoology,0.0016,50,10,0.8,5
frequency,set,science,philosophy,art,0.1508,50,10,1.0,5
frequency,set,science,philosophy,geology,0.0102,50,10,0.8,5
frequency,set,science,philosophy,math,0.0064,160,10,0.6875,16
frequency,set,science,philosophy,physics,0.023399999999999997,40,10,1.0,4
frequency,set,science,philosophy,zoology,0.0016,60,10,0.8333333333333334,6
frequency,set,science,physics,art,0.1508,50,10,0.4,5
frequency,set,science,physics,geology,0.010199999999999999,210,10,0.8571428571428571,21
frequency,set,science,physics,math,0.0064,30,10,0.3333333333333333,3
frequency,set,science,physics,philosophy,0.0578,30,10,0.3333333333333333,3
frequency,set,science,physics,zoology,0.0016,200,10,0.65,20
frequency,set,science,zoology,art,0.1508,30,10,0.6666666666666666,3
frequency,set,science,zoology,geology,0.0102,40,10,0.75,4
frequency,set,science,zoology,math,0.0064,50,10,0.4,5
frequency,set,science,zoology,philosophy,0.0578,60,10,0.6666666666666666,6
frequency,set,science,zoology,physics,0.023399999999999997,40,10,1.0,4
frequency,set,throw,beach ball,boomerang,0.0,190,10,0.631578947368421,19
frequency,set,throw,beach ball,football,0.0104,50,10,1.0,5
frequency,set,throw,beach ball,lawnmower,0.0,30,10,0.0,3
frequency,set,throw,beach ball,tires,0.0004,60,10,0.0,6
frequency,set,throw,boomerang,beach ball,0.0,40,10,0.75,4
frequency,set,throw,boomerang,football,0.010400000000000001,40,10,1.0,4
frequency,set,throw,boomerang,lawnmower,0.0,50,10,0.0,5
frequency,set,throw,boomerang,tires,0.0004,50,10,0.0,5
frequency,set,throw,football,beach ball,0.0,160,10,0.875,16
frequency,set,throw,football,boomerang,0.0,210,10,0.6190476190476191,21
frequency,set,throw,football,lawnmower,0.0,30,10,0.0,3
frequency,set,throw,football,tires,0.0004,30,10,0.0,3
frequency,set,throw,lawnmower,beach ball,0.0,20,10,1.0,2
frequency,set,throw,lawnmower,boomerang,0.0,50,10,0.8,5
frequency,set,throw,lawnmower,football,0.0104,50,10,1.0,5
frequency,set,throw,lawnmower,tires,0.0004,130,10,0.07692307692307693,13
frequency,set,throw,tires,beach ball,0.0,50,10,0.6,5
frequency,set,throw,tires,boomerang,0.0,40,10,1.0,4
frequency,set,throw,tires,football,0.0104,50,10,0.8,5
frequency,set,throw,tires,lawnmower,0.0,50,10,0.8,5
frequency,set,transport,car,chairs,0.0034000000000000002,50,10,0.0,5
frequency,set,transport,car,hammer,0.0058,50,10,0.2,5
frequency,set,transport,car,lawnmower,0.0,40,10,0.25,4
frequency,set,transport,chairs,car,0.0596,30,10,1.0,3
frequency,set,transport,chairs,hammer,0.0058000000000000005,40,10,0.0,4
frequency,set,transport,chairs,lawnmower,0.0,220,10,0.09090909090909091,22
frequency,set,transport,hammer,car,0.0596,50,10,0.6,5
frequency,set,transport,hammer,chairs,0.0034000000000000002,150,10,0.06666666666666667,15
frequency,set,transport,hammer,lawnmower,0.0,180,10,0.5555555555555556,18
frequency,set,transport,lawnmower,car,0.0596,60,10,1.0,6
frequency,set,transport,lawnmower,chairs,0.0034000000000000002,50,10,0.2,5
frequency,set,transport,lawnmower,hammer,0.0058000000000000005,40,10,0.25,4
frequency,ordering,bag,chalk,crayons,0.116,60,10,1.0,6
frequency,ordering,bag,chalk,headphones,0.064,50,10,0.2,5
frequency,ordering,bag,chalk,makeup,0.428,50,10,0.2,5
frequency,ordering,bag,chalk,pen,0.806,50,10,1.0,5
frequency,ordering,bag,crayons,chalk,0.884,180,10,0.8888888888888888,18
frequency,ordering,bag,crayons,headphones,0.364,40,10,0.25,4
frequency,ordering,bag,crayons,makeup,0.828,50,10,0.0,5
frequency,ordering,bag,crayons,pen,0.9640000000000001,40,10,1.0,4
frequency,ordering,bag,headphones,chalk,0.936,50,10,0.4,5
frequency,ordering,bag,headphones,crayons,0.636,30,10,1.0,3
frequency,ordering,bag,headphones,makeup,0.894,190,10,0.21052631578947367,19
frequency,ordering,bag,headphones,pen,0.986,50,10,1.0,5
frequency,ordering,bag,makeup,chalk,0.572,20,10,1.0,2
frequency,ordering,bag,makeup,crayons,0.172,20,10,1.0,2
frequency,ordering,bag,makeup,headphones,0.10600000000000001,40,10,0.0,4
frequency,ordering,bag,makeup,pen,0.826,30,10,1.0,3
frequency,ordering,bag,pen,chalk,0.194,210,10,0.8571428571428571,21
frequency,ordering,bag,pen,crayons,0.036,170,10,0.8823529411764706,17
frequency,ordering,bag,pen,headphones,0.014000000000000002,50,10,0.0,5
frequency,ordering,bag,pen,makeup,0.174,60,10,0.16666666666666666,6
frequency,ordering,bakery,cakes,ice cream,0.47,190,10,0.8421052631578947,19
frequency,ordering,bakery,cakes,muffins,0.124,180,10,0.8888888888888888,18
frequency,ordering,bakery,cakes,pretzels,0.02,60,10,0.5,6
frequency,ordering,bakery,cakes,sandwiches,0.4,50,10,0.4,5
frequency,ordering,bakery,cakes,water,0.982,50,10,0.0,5
frequency,ordering,bakery,ice cream,cakes,0.53,50,10,1.0,5
frequency,ordering,bakery,ice cream,muffins,0.158,170,10,0.5882352941176471,17
frequency,ordering,bakery,ice cream,pretzels,0.03,20,10,0.5,2
frequency,ordering,bakery,ice cream,sandwiches,0.41600000000000004,40,10,0.25,4
frequency,ordering,bakery,ice cream,water,0.988,60,10,0.16666666666666666,6
frequency,ordering,bakery,muffins,cakes,0.8759999999999999,50,10,1.0,5
frequency,ordering,bakery,muffins,ice cream,0.842,20,10,1.0,2
frequency,ordering,bakery,muffins,pretzels,0.212,50,10,0.4,5
frequency,ordering,bakery,muffins,sandwiches,0.794,20,10,0.0,2
frequency,ordering,bakery,muffins,water,1.0,50,10,0.0,5
frequency,ordering,bakery,pretzels,cakes,0.98,50,10,1.0,5
frequency,ordering,bakery,pretzels,ice cream,0.97,50,10,1.0,5
frequency,ordering,bakery,pretzels,muffins,0.788,30,10,1.0,3
frequency,ordering,bakery,pretzels,sandwiches,0.936,50,10,0.4,5
frequency,ordering,bakery,pretzels,water,0.998,40,10,0.0,4
frequency,ordering,bakery,sandwiches,cakes,0.6,30,10,1.0,3
frequency,ordering,bakery,sandwiches,ice cream,0.584,50,10,1.0,5
frequency,ordering,bakery,sandwiches,muffins,0.206,30,10,0.6666666666666666,3
frequency,ordering,bakery,sandwiches,pretzels,0.064,200,10,0.55,20
frequency,ordering,bakery,sandwiches,water,0.996,50,10,0.0,5
frequency,ordering,bakery,water,cakes,0.018,30,10,0.6666666666666666,3
frequency,ordering,bakery,water,ice cream,0.012,60,10,0.6666666666666666,6
frequency,ordering,bakery,water,muffins,0.0,60,10,0.5,6
frequency,ordering,bakery,water,pretzels,0.002,130,10,0.5384615384615384,13
frequency,ordering,bakery,water,sandwiches,0.004,210,10,0.42857142857142855,21
frequency,ordering,beach,bikini,coat,0.98,30,10,0.3333333333333333,3
frequency,ordering,beach,bikini,jacket,0.95,40,10,0.25,4
frequency,ordering,beach,bikini,jeans,0.886,60,10,0.5,6
frequency,ordering,beach,bikini,shorts,0.838,200,10,0.7,20
