NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,context,observed_rows,observed_boundaries,average_log_likelihood,median_log_likelihood,std_log_likelihood,min_log_likelihood,max_log_likelihood
qwen,Qwen,ordering,beach,2130,10,-0.9284678826108606,-0.4338645826298623,1.1703270757955957,-5.521460917862246,-0.0040080213975388
qwen,Qwen,ordering,cold,920,10,-5.460319846230466,-1.0906441190189329,9.282550586061275,-23.025850929940457,0.0
qwen,Qwen,ordering,cut,2130,10,-1.6514278744383202,-0.1508228897345836,3.986489169471287,-23.025850929940457,0.0
qwen,Qwen,ordering,fridge,2130,10,-1.128610366874072,-0.3739664410487934,1.461116192327258,-4.8283137373023015,0.0
qwen,Qwen,ordering,gym,1380,10,-1.9529001457094652,-1.171182981502945,2.7629360387055364,-23.025850929940457,0.0
qwen,Qwen,ordering,hot,2130,10,-1.3756333789099064,-0.2331938871677111,2.003484488356485,-6.214608098422191,-0.002002002670673
qwen,Qwen,ordering,mask,1430,10,-1.1761625293387183,-0.2484613592984996,1.6656092975980208,-6.214608098422191,-0.002002002670673
qwen,Qwen,ordering,meat,1460,10,-1.8616005549869696,-0.4812668215244463,2.7704427161931573,-23.025850929940457,0.0
qwen,Qwen,ordering,restaurant,2130,10,-0.6410951563547223,-0.5175146119167874,0.6177226309431465,-3.381394754365975,-0.034591444769619
qwen,Qwen,ordering,salad,1400,10,-2.784553439807434,-0.1508228897345836,6.344122116517278,-23.025850929940457,0.0
qwen,Qwen,ordering,science,2130,10,-1.785980759727939,-0.5208759596194922,3.11448696681919,-23.025850929940457,0.0
qwen,Qwen,ordering,throw,1380,10,-5.43246717211339,-0.0202027073175194,9.336545341028735,-23.025850929940457,0.0
qwen,Qwen,ordering,transport,960,10,-6.546770727855173,-0.0429075010112765,9.866521595091974,-23.025850929940457,0.0
qwen,Qwen,conjunction,bag,1440,10,-1.1337357939819164,-0.3257301400893108,1.5109612706761164,-23.025850929940457,0.0
qwen,Qwen,conjunction,bakery,2130,10,-1.3415291904446407,-0.4716049106127093,2.2878497887526206,-23.025850929940457,0.0
qwen,Qwen,conjunction,beach,2130,10,-0.9404812356507619,-0.4338645826298623,1.1762572311905912,-5.521460917862246,-0.0040080213975388
qwen,Qwen,conjunction,cold,920,10,-5.7634844793751165,-0.006018072325563,9.65518962316194,-23.025850929940457,0.0
qwen,Qwen,conjunction,cut,2130,10,-1.5330666780840487,-0.0618754037180875,4.28215940894207,-23.025850929940457,0.0
qwen,Qwen,conjunction,fridge,2130,10,-1.1924607131526348,-0.1578240851935672,1.6231832648264333,-6.214608098422191,0.0
qwen,Qwen,conjunction,gym,1380,10,-2.1923223160265457,-1.4188175528254507,2.8066122655228916,-23.025850929940457,0.0
qwen,Qwen,conjunction,hot,2130,10,-1.1283939377434453,-0.0202027073175194,2.008328645787563,-6.214608098422191,0.0
qwen,Qwen,conjunction,mask,1430,10,-2.530796998506047,-0.0965109003808437,5.9610098344438605,-23.025850929940457,0.0
qwen,Qwen,conjunction,meat,1460,10,-2.1900705101630726,-1.158362293073884,2.8088741002912565,-23.025850929940457,0.0
qwen,Qwen,conjunction,restaurant,2130,10,-1.2938902256867602,-0.6348782724359695,2.4765987421054376,-23.025850929940457,0.0
qwen,Qwen,conjunction,salad,1400,10,-3.3926411714725306,-0.0304592074847085,7.025359204399371,-23.025850929940457,0.0
qwen,Qwen,conjunction,science,2130,10,-2.983783168088249,-1.6928195213731514,4.836652508116527,-23.025850929940457,0.0
qwen,Qwen,conjunction,throw,1380,10,-6.2538646910133835,-0.028399474521698,9.621959779064179,-23.025850929940457,0.0
qwen,Qwen,conjunction,transport,960,10,-1.8384657990573128,-0.0140989243795016,5.496903971689097,-23.025850929940457,0.0
qwen,Qwen,disjunction,bag,1440,10,-1.6853151860857662,-0.0555127099302588,5.214434466139454,-36.7368005696771,0.0
qwen,Qwen,disjunction,bakery,2130,10,-0.9098535160262541,-0.3710636813908319,2.153988747914413,-36.7368005696771,0.0
qwen,Qwen,disjunction,beach,2130,10,-1.9267629584316956,-0.4557063245449113,4.8100004843596675,-36.7368005696771,0.0
qwen,Qwen,disjunction,cold,920,10,-4.265265977653285,-1.0906441190189329,8.068363522036517,-36.7368005696771,0.0
qwen,Qwen,disjunction,cut,2130,10,-1.5434006854718085,-0.1935847490726654,3.8593982241781375,-36.7368005696771,0.0
qwen,Qwen,disjunction,fridge,2130,10,-0.7449851922973763,-0.12216827236077485,2.56177094932641,-23.025850929940457,0.0
qwen,Qwen,disjunction,gym,1380,10,-1.3496034022467038,-0.0512932943875506,2.989401833562355,-23.025850929940457,0.0
qwen,Qwen,disjunction,hot,2130,10,-2.3123470847353103,-0.2331938871677111,5.261600800260943,-23.025850929940457,0.0
qwen,Qwen,disjunction,mask,1430,10,-1.1731131706167086,-0.2181560098031707,1.665323941351885,-6.214608098422191,-0.0020020026706729
qwen,Qwen,disjunction,meat,1460,10,-1.058628427508384,-0.4812668215244463,1.2364336819934811,-6.214608098422191,0.0
qwen,Qwen,disjunction,restaurant,2130,10,-0.8056751850935623,-0.4748151862429576,1.4482382687432696,-23.025850929940457,0.0
qwen,Qwen,disjunction,salad,1400,10,-1.8758117214352263,-0.1508228897345836,4.595407764920346,-36.7368005696771,0.0
qwen,Qwen,disjunction,science,2130,10,-1.2969378266912013,-0.5208759596194922,2.4058062465882077,-23.025850929940457,0.0
qwen,Qwen,disjunction,throw,1380,10,-1.747387908674692,-0.028399474521698,4.718254487520202,-36.7368005696771,0.0
qwen,Qwen,disjunction,transport,960,10,-7.080233818213146,-0.0429075010112765,11.502236200816537,-36.7368005696771,0.0
