NextWordPredictionModelRaw,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
qwen,set,beach,shorts,coat,0.0944,40,10,0.75,4
qwen,set,beach,shorts,jacket,0.25880000000000003,40,10,0.25,4
qwen,set,beach,shorts,jeans,0.6814,50,10,0.6,5
qwen,set,beach,shorts,sunglasses,0.5684,200,10,0.15,20
qwen,set,beach,sunglasses,bikini,0.6602,50,10,1.0,5
qwen,set,beach,sunglasses,coat,0.0944,50,10,0.0,5
qwen,set,beach,sunglasses,jacket,0.2588,50,10,0.8,5
qwen,set,beach,sunglasses,jeans,0.6814,60,10,0.5,6
qwen,set,beach,sunglasses,shorts,0.9652,40,10,0.5,4
qwen,set,cold,blankets,heater,0.933,20,10,1.0,2
qwen,set,cold,blankets,sink,0.029199999999999997,40,10,0.0,4
qwen,set,cold,blankets,tea,0.0074,200,10,0.2,20
qwen,set,cold,heater,blankets,0.0014,180,10,0.8333333333333334,18
qwen,set,cold,heater,sink,0.0292,50,10,0.0,5
qwen,set,cold,heater,tea,0.0073999999999999995,160,10,0.125,16
qwen,set,cold,sink,blankets,0.0014,30,10,0.3333333333333333,3
qwen,set,cold,sink,heater,0.933,40,10,1.0,4
qwen,set,cold,sink,tea,0.0074,50,10,0.0,5
qwen,set,cold,tea,blankets,0.0014000000000000002,50,10,0.6,5
qwen,set,cold,tea,heater,0.9329999999999999,60,10,0.5,6
qwen,set,cold,tea,sink,0.029199999999999997,40,10,0.0,4
qwen,set,cut,batteries,keys,0.43879999999999997,60,10,0.16666666666666666,6
qwen,set,cut,batteries,nail clippers,0.6556000000000001,50,10,0.8,5
qwen,set,cut,batteries,scissors,0.9940000000000001,50,10,0.8,5
qwen,set,cut,batteries,stapler,0.2846,180,10,0.4444444444444444,18
qwen,set,cut,batteries,thumb tacks,0.0036,210,10,0.38095238095238093,21
qwen,set,cut,keys,batteries,0.06,40,10,0.25,4
qwen,set,cut,keys,nail clippers,0.6556000000000001,50,10,0.8,5
qwen,set,cut,keys,scissors,0.9940000000000001,50,10,1.0,5
qwen,set,cut,keys,stapler,0.2846,50,10,0.2,5
qwen,set,cut,keys,thumb tacks,0.0036,50,10,0.2,5
qwen,set,cut,nail clippers,batteries,0.06,50,10,0.0,5
qwen,set,cut,nail clippers,keys,0.43879999999999997,160,10,0.3125,16
qwen,set,cut,nail clippers,scissors,0.994,40,10,1.0,4
qwen,set,cut,nail clippers,stapler,0.2846,20,10,0.5,2
qwen,set,cut,nail clippers,thumb tacks,0.0036,30,10,0.6666666666666666,3
qwen,set,cut,scissors,batteries,0.06,40,10,0.0,4
qwen,set,cut,scissors,keys,0.4388,200,10,0.15,20
qwen,set,cut,scissors,nail clippers,0.6556,110,10,0.6363636363636364,11
qwen,set,cut,scissors,stapler,0.2846,60,10,0.16666666666666666,6
qwen,set,cut,scissors,thumb tacks,0.0036000000000000003,40,10,0.0,4
qwen,set,cut,stapler,batteries,0.06,50,10,0.0,5
qwen,set,cut,stapler,keys,0.4388,50,10,0.2,5
qwen,set,cut,stapler,nail clippers,0.6556,60,10,0.6666666666666666,6
qwen,set,cut,stapler,scissors,0.994,40,10,1.0,4
qwen,set,cut,stapler,thumb tacks,0.0036,170,10,0.11764705882352941,17
qwen,set,cut,thumb tacks,batteries,0.06,40,10,0.0,4
qwen,set,cut,thumb tacks,keys,0.43879999999999997,30,10,0.3333333333333333,3
qwen,set,cut,thumb tacks,nail clippers,0.6556000000000001,50,10,0.6,5
qwen,set,cut,thumb tacks,scissors,0.9940000000000001,50,10,0.8,5
qwen,set,cut,thumb tacks,stapler,0.2846,50,10,0.0,5
qwen,set,fridge,juice,ketchup,0.0354,60,10,0.3333333333333333,6
qwen,set,fridge,juice,meat,0.1454,30,10,0.0,3
qwen,set,fridge,juice,milk,0.849,150,10,1.0,15
qwen,set,fridge,juice,water,0.9957999999999999,60,10,1.0,6
qwen,set,fridge,juice,yogurt,0.2146,50,10,0.0,5
qwen,set,fridge,ketchup,juice,0.768,50,10,1.0,5
qwen,set,fridge,ketchup,meat,0.1454,40,10,0.0,4
qwen,set,fridge,ketchup,milk,0.8490000000000001,50,10,1.0,5
qwen,set,fridge,ketchup,water,0.9958,20,10,1.0,2
qwen,set,fridge,ketchup,yogurt,0.2146,180,10,0.2222222222222222,18
qwen,set,fridge,meat,juice,0.768,50,10,1.0,5
qwen,set,fridge,meat,ketchup,0.0354,180,10,0.16666666666666666,18
qwen,set,fridge,meat,milk,0.849,30,10,0.6666666666666666,3
qwen,set,fridge,meat,water,0.9958,20,10,1.0,2
qwen,set,fridge,meat,yogurt,0.21459999999999999,160,10,0.625,16
qwen,set,fridge,milk,juice,0.768,50,10,1.0,5
qwen,set,fridge,milk,ketchup,0.0354,50,10,0.0,5
qwen,set,fridge,milk,meat,0.1454,60,10,0.0,6
qwen,set,fridge,milk,water,0.9957999999999999,60,10,0.8333333333333334,6
qwen,set,fridge,milk,yogurt,0.2146,50,10,0.2,5
qwen,set,fridge,water,juice,0.768,220,10,1.0,22
qwen,set,fridge,water,ketchup,0.0354,40,10,0.0,4
qwen,set,fridge,water,meat,0.1454,30,10,0.0,3
qwen,set,fridge,water,milk,0.849,180,10,0.9444444444444444,18
qwen,set,fridge,water,yogurt,0.2146,50,10,0.0,5
qwen,set,fridge,yogurt,juice,0.768,50,10,1.0,5
qwen,set,fridge,yogurt,ketchup,0.0354,50,10,0.2,5
qwen,set,fridge,yogurt,meat,0.1454,50,10,0.4,5
qwen,set,fridge,yogurt,milk,0.849,40,10,0.75,4
qwen,set,fridge,yogurt,water,0.9958,20,10,1.0,2
qwen,set,gym,basketball,lacrosse,0.14859999999999998,150,10,0.9333333333333333,15
qwen,set,gym,basketball,meditation,0.005200000000000001,20,10,0.0,2
qwen,set,gym,basketball,softball,0.8623999999999999,200,10,0.9,20
qwen,set,gym,basketball,swimming,0.2776,50,10,0.4,5
qwen,set,gym,lacrosse,basketball,0.9625999999999999,40,10,1.0,4
qwen,set,gym,lacrosse,meditation,0.005200000000000001,20,10,0.0,2
qwen,set,gym,lacrosse,softball,0.8623999999999999,30,10,1.0,3
qwen,set,gym,lacrosse,swimming,0.27759999999999996,30,10,0.3333333333333333,3
qwen,set,gym,meditation,basketball,0.9625999999999999,40,10,0.75,4
qwen,set,gym,meditation,lacrosse,0.1486,40,10,1.0,4
qwen,set,gym,meditation,softball,0.8624,40,10,1.0,4
qwen,set,gym,meditation,swimming,0.2776,190,10,0.7894736842105263,19
qwen,set,gym,softball,basketball,0.9626,60,10,1.0,6
qwen,set,gym,softball,lacrosse,0.1486,190,10,0.9473684210526315,19
qwen,set,gym,softball,meditation,0.0052,50,10,0.6,5
qwen,set,gym,softball,swimming,0.2776,50,10,0.8,5
qwen,set,gym,swimming,basketball,0.9626,50,10,1.0,5
qwen,set,gym,swimming,lacrosse,0.1486,40,10,1.0,4
qwen,set,gym,swimming,meditation,0.0052,50,10,0.0,5
qwen,set,gym,swimming,softball,0.8624,40,10,0.75,4
qwen,set,hot,blankets,couch,0.0252,120,10,0.0,12
qwen,set,hot,blankets,fan,0.861,50,10,0.2,5
qwen,set,hot,blankets,heater,0.6950000000000001,40,10,0.75,4
qwen,set,hot,blankets,pool,0.12120000000000002,50,10,0.0,5
qwen,set,hot,blankets,shower,0.0836,50,10,0.2,5
qwen,set,hot,couch,blankets,0.0068000000000000005,50,10,0.2,5
qwen,set,hot,couch,fan,0.861,30,10,0.0,3
qwen,set,hot,couch,heater,0.6950000000000001,30,10,0.0,3
qwen,set,hot,couch,pool,0.1212,60,10,0.5,6
qwen,set,hot,couch,shower,0.0836,20,10,1.0,2
qwen,set,hot,fan,blankets,0.0068000000000000005,40,10,0.0,4
qwen,set,hot,fan,couch,0.0252,40,10,0.0,4
qwen,set,hot,fan,heater,0.6950000000000001,60,10,0.16666666666666666,6
qwen,set,hot,fan,pool,0.12120000000000002,200,10,0.55,20
qwen,set,hot,fan,shower,0.0836,200,10,0.05,20
qwen,set,hot,heater,blankets,0.0068000000000000005,130,10,0.23076923076923078,13
qwen,set,hot,heater,couch,0.0252,200,10,0.0,20
qwen,set,hot,heater,fan,0.861,50,10,1.0,5
qwen,set,hot,heater,pool,0.1212,40,10,0.25,4
qwen,set,hot,heater,shower,0.0836,50,10,0.0,5
qwen,set,hot,pool,blankets,0.0068000000000000005,50,10,0.4,5
qwen,set,hot,pool,couch,0.0252,40,10,0.0,4
qwen,set,hot,pool,fan,0.861,40,10,0.25,4
qwen,set,hot,pool,heater,0.6950000000000001,40,10,0.0,4
qwen,set,hot,pool,shower,0.0836,190,10,0.2631578947368421,19
qwen,set,hot,shower,blankets,0.0068000000000000005,40,10,0.0,4
qwen,set,hot,shower,couch,0.0252,60,10,0.0,6
qwen,set,hot,shower,fan,0.861,50,10,0.8,5
qwen,set,hot,shower,heater,0.6950000000000001,60,10,0.3333333333333333,6
qwen,set,hot,shower,pool,0.12120000000000002,50,10,1.0,5
qwen,set,mask,bandana,candy,0.0128,40,10,0.0,4
qwen,set,mask,bandana,handkerchief,0.2302,130,10,0.6153846153846154,13
qwen,set,mask,bandana,napkins,0.0008,120,10,0.16666666666666666,12
qwen,set,mask,bandana,wallet,0.0756,50,10,0.4,5
qwen,set,mask,candy,bandana,0.303,50,10,0.8,5
qwen,set,mask,candy,handkerchief,0.2302,60,10,0.6666666666666666,6
qwen,set,mask,candy,napkins,0.0008,40,10,0.5,4
qwen,set,mask,candy,wallet,0.0756,200,10,0.2,20
qwen,set,mask,handkerchief,bandana,0.303,30,10,1.0,3
qwen,set,mask,handkerchief,candy,0.0128,60,10,0.0,6
qwen,set,mask,handkerchief,napkins,0.0008,200,10,0.3,20
qwen,set,mask,handkerchief,wallet,0.0756,50,10,0.0,5
qwen,set,mask,napkins,bandana,0.303,50,10,1.0,5
qwen,set,mask,napkins,candy,0.0128,50,10,0.2,5
qwen,set,mask,napkins,handkerchief,0.2302,50,10,0.6,5
qwen,set,mask,napkins,wallet,0.0756,40,10,0.0,4
qwen,set,mask,wallet,bandana,0.303,50,10,0.8,5
qwen,set,mask,wallet,candy,0.0128,50,10,0.2,5
qwen,set,mask,wallet,handkerchief,0.2302,50,10,0.6,5
qwen,set,mask,wallet,napkins,0.0008,60,10,0.5,6
qwen,set,meat,chicken,crab,0.1074,170,10,0.7647058823529411,17
qwen,set,meat,chicken,mushrooms,0.0632,50,10,0.2,5
qwen,set,meat,chicken,tofu,0.46880000000000005,50,10,0.0,5
qwen,set,meat,chicken,turkey,0.27340000000000003,210,10,0.9523809523809523,21
qwen,set,meat,crab,chicken,0.9690000000000001,50,10,1.0,5
qwen,set,meat,crab,mushrooms,0.0632,30,10,0.0,3
qwen,set,meat,crab,tofu,0.4688,30,10,0.6666666666666666,3
qwen,set,meat,crab,turkey,0.2734,50,10,1.0,5
qwen,set,meat,mushrooms,chicken,0.969,60,10,1.0,6
qwen,set,meat,mushrooms,crab,0.1074,50,10,1.0,5
qwen,set,meat,mushrooms,tofu,0.4688,190,10,0.5263157894736842,19
qwen,set,meat,mushrooms,turkey,0.2734,60,10,1.0,6
qwen,set,meat,tofu,chicken,0.969,40,10,1.0,4
qwen,set,meat,tofu,crab,0.1074,50,10,0.8,5
qwen,set,meat,tofu,mushrooms,0.0632,50,10,0.0,5
qwen,set,meat,tofu,turkey,0.2734,50,10,1.0,5
qwen,set,meat,turkey,chicken,0.969,40,10,1.0,4
qwen,set,meat,turkey,crab,0.1074,130,10,0.7692307692307693,13
qwen,set,meat,turkey,mushrooms,0.0632,40,10,0.0,4
qwen,set,meat,turkey,tofu,0.4688,60,10,0.16666666666666666,6
qwen,set,restaurant,cake,cocktails,0.3442,40,10,1.0,4
qwen,set,restaurant,cake,salad,0.060200000000000004,50,10,0.6,5
qwen,set,restaurant,cake,soda,0.6951999999999999,50,10,0.8,5
qwen,set,restaurant,cake,soup,0.0812,180,10,0.3888888888888889,18
qwen,set,restaurant,cake,vodka,0.5358,60,10,1.0,6
qwen,set,restaurant,cocktails,cake,0.08,50,10,0.6,5
qwen,set,restaurant,cocktails,salad,0.0602,40,10,0.0,4
qwen,set,restaurant,cocktails,soda,0.6951999999999999,190,10,0.42105263157894735,19
qwen,set,restaurant,cocktails,soup,0.08120000000000001,20,10,0.0,2
qwen,set,restaurant,cocktails,vodka,0.5358,140,10,0.5,14
qwen,set,restaurant,salad,cake,0.08,200,10,0.55,20
qwen,set,restaurant,salad,cocktails,0.3442,40,10,0.75,4
qwen,set,restaurant,salad,soda,0.6951999999999999,50,10,0.6,5
qwen,set,restaurant,salad,soup,0.0812,200,10,0.7,20
qwen,set,restaurant,salad,vodka,0.5357999999999999,50,10,1.0,5
qwen,set,restaurant,soda,cake,0.08,30,10,0.0,3
qwen,set,restaurant,soda,cocktails,0.3442,30,10,1.0,3
qwen,set,restaurant,soda,salad,0.060200000000000004,50,10,0.0,5
qwen,set,restaurant,soda,soup,0.08120000000000001,20,10,0.0,2
qwen,set,restaurant,soda,vodka,0.5357999999999999,50,10,1.0,5
qwen,set,restaurant,soup,cake,0.08,30,10,0.3333333333333333,3
qwen,set,restaurant,soup,cocktails,0.3442,60,10,1.0,6
qwen,set,restaurant,soup,salad,0.060200000000000004,60,10,0.5,6
qwen,set,restaurant,soup,soda,0.6951999999999999,60,10,0.8333333333333334,6
qwen,set,restaurant,soup,vodka,0.5357999999999999,40,10,1.0,4
qwen,set,restaurant,vodka,cake,0.08,50,10,0.0,5
qwen,set,restaurant,vodka,cocktails,0.3442,30,10,1.0,3
qwen,set,restaurant,vodka,salad,0.0602,20,10,0.0,2
qwen,set,restaurant,vodka,soda,0.6951999999999999,190,10,0.3157894736842105,19
qwen,set,restaurant,vodka,soup,0.0812,50,10,0.0,5
qwen,set,salad,chips,cigarettes,0.0022,60,10,0.16666666666666666,6
qwen,set,salad,chips,dressing,0.007000000000000001,50,10,0.4,5
qwen,set,salad,chips,lettuce,0.9502,60,10,1.0,6
qwen,set,salad,chips,meat,0.0592,210,10,0.2857142857142857,21
qwen,set,salad,cigarettes,chips,0.017599999999999998,160,10,0.4375,16
qwen,set,salad,cigarettes,dressing,0.007000000000000001,40,10,1.0,4
qwen,set,salad,cigarettes,lettuce,0.9502,40,10,0.75,4
qwen,set,salad,cigarettes,meat,0.059199999999999996,190,10,0.5789473684210527,19
qwen,set,salad,dressing,chips,0.017599999999999998,20,10,0.0,2
qwen,set,salad,dressing,cigarettes,0.0022,50,10,0.0,5
qwen,set,salad,dressing,lettuce,0.9502,30,10,1.0,3
qwen,set,salad,dressing,meat,0.0592,30,10,0.3333333333333333,3
qwen,set,salad,lettuce,chips,0.017599999999999998,20,10,0.0,2
qwen,set,salad,lettuce,cigarettes,0.0022,60,10,0.0,6
qwen,set,salad,lettuce,dressing,0.007,180,10,0.6111111111111112,18
qwen,set,salad,lettuce,meat,0.059199999999999996,40,10,0.75,4
qwen,set,salad,meat,chips,0.017599999999999998,20,10,0.0,2
qwen,set,salad,meat,cigarettes,0.0022,50,10,0.0,5
qwen,set,salad,meat,dressing,0.007,30,10,0.0,3
qwen,set,salad,meat,lettuce,0.9502,60,10,1.0,6
qwen,set,science,art,geology,0.4992,40,10,1.0,4
qwen,set,science,art,math,0.3428,200,10,0.7,20
qwen,set,science,art,philosophy,0.011800000000000001,180,10,0.6111111111111112,18
qwen,set,science,art,physics,0.9570000000000001,50,10,1.0,5
qwen,set,science,art,zoology,0.102,50,10,0.8,5
qwen,set,science,geology,art,0.009000000000000001,50,10,0.6,5
qwen,set,science,geology,math,0.34280000000000005,60,10,0.8333333333333334,6
qwen,set,science,geology,philosophy,0.0118,30,10,0.6666666666666666,3
qwen,set,science,geology,physics,0.9570000000000001,40,10,1.0,4
qwen,set,science,geology,zoology,0.102,130,10,1.0,13
qwen,set,science,math,art,0.009,20,10,0.5,2
qwen,set,science,math,geology,0.4992,40,10,0.75,4
qwen,set,science,math,philosophy,0.0118,50,10,0.4,5
qwen,set,science,math,physics,0.9570000000000001,40,10,0.5,4
qwen,set,science,math,zoology,0.102,50,10,0.8,5
qwen,set,science,philosophy,art,0.009000000000000001,50,10,1.0,5
qwen,set,science,philosophy,geology,0.49920000000000003,50,10,0.8,5
qwen,set,science,philosophy,math,0.3428,160,10,0.6875,16
qwen,set,science,philosophy,physics,0.9570000000000001,40,10,1.0,4
qwen,set,science,philosophy,zoology,0.10200000000000001,60,10,0.8333333333333334,6
qwen,set,science,physics,art,0.009000000000000001,50,10,0.4,5
qwen,set,science,physics,geology,0.4992,210,10,0.8571428571428571,21
qwen,set,science,physics,math,0.34280000000000005,30,10,0.3333333333333333,3
qwen,set,science,physics,philosophy,0.0118,30,10,0.3333333333333333,3
qwen,set,science,physics,zoology,0.102,200,10,0.65,20
qwen,set,science,zoology,art,0.009000000000000001,30,10,0.6666666666666666,3
qwen,set,science,zoology,geology,0.4992,40,10,0.75,4
qwen,set,science,zoology,math,0.3428,50,10,0.4,5
qwen,set,science,zoology,philosophy,0.0118,60,10,0.6666666666666666,6
qwen,set,science,zoology,physics,0.9570000000000001,40,10,1.0,4
qwen,set,throw,beach ball,boomerang,0.051,190,10,0.631578947368421,19
qwen,set,throw,beach ball,football,0.9690000000000001,50,10,1.0,5
qwen,set,throw,beach ball,lawnmower,0.0346,30,10,0.0,3
qwen,set,throw,beach ball,tires,0.0,60,10,0.0,6
qwen,set,throw,boomerang,beach ball,0.5608,40,10,0.75,4
qwen,set,throw,boomerang,football,0.969,40,10,1.0,4
qwen,set,throw,boomerang,lawnmower,0.0346,50,10,0.0,5
qwen,set,throw,boomerang,tires,0.0,50,10,0.0,5
qwen,set,throw,football,beach ball,0.5608,160,10,0.875,16
qwen,set,throw,football,boomerang,0.051,210,10,0.6190476190476191,21
qwen,set,throw,football,lawnmower,0.0346,30,10,0.0,3
qwen,set,throw,football,tires,0.0,30,10,0.0,3
qwen,set,throw,lawnmower,beach ball,0.5608,20,10,1.0,2
qwen,set,throw,lawnmower,boomerang,0.051,50,10,0.8,5
qwen,set,throw,lawnmower,football,0.9690000000000001,50,10,1.0,5
qwen,set,throw,lawnmower,tires,0.0,130,10,0.07692307692307693,13
qwen,set,throw,tires,beach ball,0.5608,50,10,0.6,5
qwen,set,throw,tires,boomerang,0.051000000000000004,40,10,1.0,4
qwen,set,throw,tires,football,0.9690000000000001,50,10,0.8,5
qwen,set,throw,tires,lawnmower,0.0346,50,10,0.8,5
qwen,set,transport,car,chairs,0.0,50,10,0.0,5
qwen,set,transport,car,hammer,0.011399999999999999,50,10,0.2,5
qwen,set,transport,car,lawnmower,0.3652,40,10,0.25,4
qwen,set,transport,chairs,car,0.9946,30,10,1.0,3
qwen,set,transport,chairs,hammer,0.011399999999999999,40,10,0.0,4
qwen,set,transport,chairs,lawnmower,0.36519999999999997,220,10,0.09090909090909091,22
qwen,set,transport,hammer,car,0.9945999999999999,50,10,0.6,5
qwen,set,transport,hammer,chairs,0.0,150,10,0.06666666666666667,15
qwen,set,transport,hammer,lawnmower,0.3652,180,10,0.5555555555555556,18
qwen,set,transport,lawnmower,car,0.9946,60,10,1.0,6
qwen,set,transport,lawnmower,chairs,0.0,50,10,0.2,5
qwen,set,transport,lawnmower,hammer,0.011399999999999999,40,10,0.25,4
qwen,ordering,bag,chalk,crayons,0.734,60,10,1.0,6
qwen,ordering,bag,chalk,headphones,0.008,50,10,0.2,5
qwen,ordering,bag,chalk,makeup,0.124,50,10,0.2,5
qwen,ordering,bag,chalk,pen,0.944,50,10,1.0,5
qwen,ordering,bag,crayons,chalk,0.266,180,10,0.8888888888888888,18
qwen,ordering,bag,crayons,headphones,0.006,40,10,0.25,4
qwen,ordering,bag,crayons,makeup,0.052000000000000005,50,10,0.0,5
qwen,ordering,bag,crayons,pen,0.8560000000000001,40,10,1.0,4
qwen,ordering,bag,headphones,chalk,0.992,50,10,0.4,5
qwen,ordering,bag,headphones,crayons,0.994,30,10,1.0,3
qwen,ordering,bag,headphones,makeup,0.944,190,10,0.21052631578947367,19
qwen,ordering,bag,headphones,pen,1.0,50,10,1.0,5
qwen,ordering,bag,makeup,chalk,0.876,20,10,1.0,2
qwen,ordering,bag,makeup,crayons,0.9480000000000001,20,10,1.0,2
qwen,ordering,bag,makeup,headphones,0.05600000000000001,40,10,0.0,4
qwen,ordering,bag,makeup,pen,0.99,30,10,1.0,3
qwen,ordering,bag,pen,chalk,0.056,210,10,0.8571428571428571,21
qwen,ordering,bag,pen,crayons,0.144,170,10,0.8823529411764706,17
qwen,ordering,bag,pen,headphones,0.0,50,10,0.0,5
qwen,ordering,bag,pen,makeup,0.01,60,10,0.16666666666666666,6
qwen,ordering,bakery,cakes,ice cream,0.404,190,10,0.8421052631578947,19
qwen,ordering,bakery,cakes,muffins,0.036,180,10,0.8888888888888888,18
qwen,ordering,bakery,cakes,pretzels,0.046,60,10,0.5,6
qwen,ordering,bakery,cakes,sandwiches,0.006,50,10,0.4,5
qwen,ordering,bakery,cakes,water,0.03,50,10,0.0,5
qwen,ordering,bakery,ice cream,cakes,0.596,50,10,1.0,5
qwen,ordering,bakery,ice cream,muffins,0.07,170,10,0.5882352941176471,17
qwen,ordering,bakery,ice cream,pretzels,0.054000000000000006,20,10,0.5,2
qwen,ordering,bakery,ice cream,sandwiches,0.008,40,10,0.25,4
qwen,ordering,bakery,ice cream,water,0.034,60,10,0.16666666666666666,6
qwen,ordering,bakery,muffins,cakes,0.964,50,10,1.0,5
qwen,ordering,bakery,muffins,ice cream,0.93,20,10,1.0,2
qwen,ordering,bakery,muffins,pretzels,0.478,50,10,0.4,5
qwen,ordering,bakery,muffins,sandwiches,0.128,20,10,0.0,2
qwen,ordering,bakery,muffins,water,0.324,50,10,0.0,5
qwen,ordering,bakery,pretzels,cakes,0.954,50,10,1.0,5
qwen,ordering,bakery,pretzels,ice cream,0.946,50,10,1.0,5
qwen,ordering,bakery,pretzels,muffins,0.522,30,10,1.0,3
qwen,ordering,bakery,pretzels,sandwiches,0.148,50,10,0.4,5
qwen,ordering,bakery,pretzels,water,0.348,40,10,0.0,4
qwen,ordering,bakery,sandwiches,cakes,0.994,30,10,1.0,3
qwen,ordering,bakery,sandwiches,ice cream,0.992,50,10,1.0,5
qwen,ordering,bakery,sandwiches,muffins,0.872,30,10,0.6666666666666666,3
qwen,ordering,bakery,sandwiches,pretzels,0.852,200,10,0.55,20
qwen,ordering,bakery,sandwiches,water,0.718,50,10,0.0,5
qwen,ordering,bakery,water,cakes,0.97,30,10,0.6666666666666666,3
qwen,ordering,bakery,water,ice cream,0.966,60,10,0.6666666666666666,6
qwen,ordering,bakery,water,muffins,0.676,60,10,0.5,6
qwen,ordering,bakery,water,pretzels,0.652,130,10,0.5384615384615384,13
